Date,aaplopen,aaplclose,aapllow,aaplhigh,aaplvolume
2010-05-20,34.55428695678711,33.96571350097656,33.744285583496094,34.83571243286133,320728800.0
2010-05-21,33.2599983215332,34.61714172363281,33.04999923706055,34.92856979370117,305972800.0
2010-05-24,35.325714111328125,35.251426696777344,35.18000030517578,35.842857360839844,188559700.0
2010-05-25,34.19285583496094,35.031429290771484,33.880001068115234,35.251426696777344,262001600.0
2010-05-26,35.72571563720703,34.87285614013672,34.82143020629883,36.01856994628906,212663500.0
2010-05-27,35.79999923706055,36.19285583496094,35.58714294433594,36.27000045776367,166570600.0
2010-05-28,37.05571365356445,36.6971435546875,36.19285583496094,37.05714416503906,203903700.0
2010-06-01,37.09857177734375,37.26142883300781,36.994285583496094,37.99142837524414,219118200.0
2010-06-02,37.79142761230469,37.7071418762207,37.189998626708984,37.82857131958008,172137000.0
2010-06-03,37.88285827636719,37.58856964111328,37.2014274597168,37.93571472167969,162526700.0
2010-06-04,36.887142181396484,36.56571578979492,36.37571334838867,37.41428756713867,189576100.0
2010-06-07,36.8985710144043,35.84857177734375,35.7928581237793,37.021427154541016,221735500.0
2010-06-08,36.17714309692383,35.61857223510742,35.092857360839844,36.25714111328125,250192600.0
2010-06-09,35.924285888671875,34.74285888671875,34.64142990112305,35.985713958740234,213657500.0
2010-06-10,34.977142333984375,35.78714370727539,34.599998474121094,35.854286193847656,194089000.0
2010-06-11,35.461429595947266,36.21571350097656,35.33856964111328,36.26571273803711,136439800.0
2010-06-14,36.56571578979492,36.325714111328125,36.28714370727539,37.021427154541016,150740100.0
2010-06-15,36.52000045776367,37.09857177734375,36.5,37.121429443359375,146268500.0
2010-06-16,37.29999923706055,38.17856979370117,37.23285675048828,38.25,195919500.0
2010-06-17,38.657142639160156,38.83856964111328,38.5,38.985713958740234,218213800.0
2010-06-18,38.89285659790039,39.15285873413086,38.77428436279297,39.28571319580078,196155400.0
2010-06-21,39.66999816894531,38.5957145690918,38.38999938964844,39.85857009887695,194122600.0
2010-06-22,38.880001068115234,39.121429443359375,38.78571319580078,39.424285888671875,179315500.0
2010-06-23,39.22571563720703,38.709999084472656,38.271427154541016,39.237144470214844,192114300.0
2010-06-24,38.71428680419922,38.42856979370117,38.29999923706055,39.02857208251953,178569300.0
2010-06-25,38.58000183105469,38.099998474121094,37.97285842895508,38.61000061035156,137485600.0
