Date,upsopen,upsclose,upslow,upshigh,upsvolume
2008-01-02,70.55000305175781,69.16000366210938,68.8499984741211,70.55000305175781,6506100.0
2008-01-03,69.25,69.2300033569336,68.91999816894531,69.88999938964844,3842500.0
2008-01-04,68.51000213623047,68.01000213623047,67.80000305175781,69.08999633789062,5501300.0
2008-01-07,68.29000091552734,67.83999633789062,67.31999969482422,68.79000091552734,6548000.0
2008-01-08,67.88999938964844,66.66999816894531,66.45999908447266,68.18000030517578,5459700.0
2008-01-09,66.58999633789062,66.70999908447266,65.73999786376953,67.16000366210938,5093900.0
2008-01-10,68.77999877929688,69.66000366210938,68.30999755859375,70.48999786376953,12525400.0
2008-01-11,69.55000305175781,69.58999633789062,69.25,70.55000305175781,7260800.0
2008-01-14,70.01000213623047,69.91999816894531,69.29000091552734,70.05999755859375,5293900.0
2008-01-15,69.19000244140625,68.95999908447266,68.54000091552734,69.80000305175781,6674600.0
2008-01-16,68.72000122070312,68.62999725341797,68.1500015258789,69.5,6663600.0
2008-01-17,68.69999694824219,67.16999816894531,67.08999633789062,69.13999938964844,9622500.0
2008-01-18,67.22000122070312,67.16000366210938,66.7699966430664,68.18000030517578,7247800.0
2008-01-22,64.01000213623047,67.54000091552734,64.01000213623047,67.97000122070312,8553400.0
2008-01-23,67.2300033569336,71.62999725341797,66.0,71.9800033569336,10772500.0
2008-01-24,70.83999633789062,71.22000122070312,70.41000366210938,71.79000091552734,6769800.0
2008-01-25,71.76000213623047,69.97000122070312,69.69000244140625,71.88999938964844,5934900.0
2008-01-28,69.93000030517578,71.05000305175781,69.18000030517578,71.11000061035156,6135700.0
2008-01-29,70.95999908447266,70.91999816894531,70.37000274658203,71.95999908447266,6929800.0
