Date,aosopen,aosclose,aoslow,aoshigh,aosvolume
2010-04-14,9.364999771118164,9.431666374206543,9.300000190734863,9.4399995803833,1394400.0
2010-04-15,9.298333168029785,9.341666221618652,9.251667022705078,9.375,1565200.0
2010-04-16,9.319999694824219,9.333333015441895,9.203332901000977,9.34333324432373,2661600.0
2010-04-19,9.283333778381348,9.305000305175781,9.136666297912598,9.331666946411133,2622400.0
2010-04-20,8.899999618530273,8.65999984741211,8.533333778381348,8.956666946411133,4859200.0
2010-04-21,8.65999984741211,8.676666259765625,8.58666706085205,8.743332862854004,3232800.0
2010-04-22,8.666666984558105,8.811666488647461,8.5600004196167,8.833333015441895,1490400.0
2010-04-23,8.861666679382324,8.866666793823242,8.803333282470703,8.883333206176758,1396000.0
2010-04-26,8.885000228881836,8.83666706085205,8.826666831970215,9.03166675567627,1042800.0
2010-04-27,8.813333511352539,8.756667137145996,8.731666564941406,8.953332901000977,1837600.0
2010-04-28,8.789999961853027,8.65999984741211,8.614999771118164,8.84333324432373,1072800.0
2010-04-29,8.723333358764648,8.911666870117188,8.704999923706055,8.916666984558105,1013200.0
2010-04-30,8.911666870117188,8.604999542236328,8.601666450500488,8.986666679382324,1380400.0
2010-05-03,8.623332977294922,8.779999732971191,8.623332977294922,8.87166690826416,1489600.0
2010-05-04,8.651666641235352,8.574999809265137,8.508333206176758,8.833333015441895,1744000.0
2010-05-05,8.508333206176758,8.313333511352539,8.293333053588867,8.578332901000977,1753600.0
2010-05-06,8.25,8.270000457763672,7.753333568572998,8.34666633605957,3381600.0
2010-05-07,8.270000457763672,7.956666469573975,7.863333225250244,8.291666984558105,3860400.0
2010-05-10,8.274999618530273,8.386666297912598,8.164999961853027,8.40333366394043,2365600.0
2010-05-11,8.244999885559082,8.319999694824219,8.204999923706055,8.40666675567627,1268800.0
2010-05-12,8.313333511352539,8.645000457763672,8.313333511352539,8.668333053588867,1344400.0
2010-05-13,8.616666793823242,8.588333129882812,8.520000457763672,8.71500015258789,1128400.0
2010-05-14,8.539999961853027,8.361666679382324,8.251667022705078,8.539999961853027,1652400.0
2010-05-17,8.420000076293945,8.201666831970215,8.036666870117188,8.505000114440918,1710000.0
2010-05-18,8.283333778381348,8.053333282470703,8.02833366394043,8.331666946411133,1556400.0
2010-05-19,8.00333309173584,7.989999771118164,7.898333549499512,8.125,2288400.0
2010-05-20,7.811666488647461,7.708333492279053,7.570000171661377,7.875,2750400.0
2010-05-21,7.570000171661377,7.723333358764648,7.505000114440918,7.736666679382324,3215200.0
2010-05-24,7.650000095367432,7.546666622161865,7.394999980926514,7.684999942779541,3235600.0
2010-05-25,7.391666889190674,7.618333339691162,7.309999942779541,7.633333206176758,2243200.0
2010-05-26,7.698333263397217,7.681666851043701,7.6583333015441895,7.936666488647461,2771200.0
2010-05-27,7.808333396911621,7.965000152587891,7.743333339691162,7.965000152587891,1602000.0
2010-05-28,7.921666622161865,7.769999980926514,7.698333263397217,7.926666736602783,932800.0
2010-06-01,7.753333568572998,7.543333530426025,7.541666507720947,7.898333549499512,1452000.0
2010-06-02,7.571666717529297,7.639999866485596,7.425000190734863,7.650000095367432,2291200.0
2010-06-03,7.715000152587891,7.885000228881836,7.616666793823242,7.918333530426025,1843200.0
2010-06-04,7.723333358764648,7.643333435058594,7.605000019073486,7.7816667556762695,2938000.0
2010-06-07,7.704999923706055,7.521666526794434,7.510000228881836,7.730000019073486,2072400.0
2010-06-08,7.578333377838135,7.683333396911621,7.578333377838135,7.791666507720947,2412000.0
2010-06-09,7.761666774749756,7.703333377838135,7.663333415985107,7.914999961853027,1444800.0
2010-06-10,7.833333492279053,8.041666984558105,7.818333148956299,8.046667098999023,1457200.0
2010-06-11,8.023333549499512,8.204999923706055,7.991666793823242,8.229999542236328,1240000.0
2010-06-14,8.25333309173584,8.006667137145996,7.96999979019165,8.263333320617676,1446400.0
2010-06-15,8.015000343322754,8.21166706085205,7.960000038146973,8.234999656677246,1090800.0
2010-06-16,8.203332901000977,8.265000343322754,8.15333366394043,8.354999542236328,1382400.0
2010-06-17,8.266666412353516,8.258333206176758,8.138333320617676,8.335000038146973,1938000.0
2010-06-18,8.308333396911621,8.206666946411133,8.068333625793457,8.354999542236328,12921600.0
2010-06-21,8.293333053588867,7.960000038146973,7.893333435058594,8.33666706085205,3051600.0
2010-06-22,8.013333320617676,7.869999885559082,7.848333358764648,8.1850004196167,1966800.0
2010-06-23,7.871666431427002,7.914999961853027,7.7183332443237305,8.0600004196167,1519200.0
2010-06-24,7.8416666984558105,7.9033331871032715,7.784999847412109,8.078332901000977,2223600.0
2010-06-25,8.193333625793457,8.095000267028809,8.0600004196167,8.356666564941406,6925200.0
2010-06-28,8.136666297912598,8.234999656677246,8.088333129882812,8.358333587646484,2286400.0
2010-06-29,8.136666297912598,8.130000114440918,7.956666469573975,8.146666526794434,2568400.0
2010-06-30,8.130000114440918,8.03166675567627,8.008333206176758,8.28166675567627,2712000.0
2010-07-01,8.0,8.02833366394043,7.788333415985107,8.079999923706055,1552800.0
2010-07-02,8.063333511352539,8.073333740234375,7.99833345413208,8.15999984741211,897600.0
2010-07-06,8.233333587646484,8.029999732971191,7.985000133514404,8.353333473205566,1723200.0
2010-07-07,8.0649995803833,8.444999694824219,8.0649995803833,8.458333015441895,2230000.0
2010-07-08,8.5,8.566666603088379,8.37833309173584,8.641666412353516,1704000.0
2010-07-09,8.526666641235352,8.708333015441895,8.506667137145996,8.71833324432373,993600.0
2010-07-12,8.703332901000977,8.631667137145996,8.574999809265137,8.78833293914795,2002000.0
2010-07-13,8.763333320617676,9.010000228881836,8.736666679382324,9.056666374206543,2044000.0
2010-07-14,8.966666221618652,8.90666675567627,8.808333396911621,8.966666221618652,1497600.0
2010-07-15,8.918333053588867,8.868332862854004,8.731666564941406,8.918333053588867,1057200.0
2010-07-16,8.823333740234375,8.52833366394043,8.5,8.823333740234375,3027600.0
2010-07-19,8.576666831970215,8.65333366394043,8.411666870117188,8.668333053588867,1448400.0
2010-07-20,8.483333587646484,8.579999923706055,8.265000343322754,8.641666412353516,3158800.0
2010-07-21,8.728333473205566,8.756667137145996,8.600000381469727,8.789999961853027,2543200.0
2010-07-22,8.908333778381348,8.97166633605957,8.895000457763672,9.106666564941406,2194000.0
2010-07-23,8.979999542236328,9.15999984741211,8.895000457763672,9.28499984741211,1866000.0
2010-07-26,9.16333293914795,9.354999542236328,9.118332862854004,9.364999771118164,1506000.0
2010-07-27,9.37833309173584,9.135000228881836,9.081666946411133,9.386666297912598,1326400.0
2010-07-28,9.088333129882812,9.149999618530273,9.061666488647461,9.180000305175781,1604400.0
2010-07-29,9.181666374206543,9.1850004196167,9.061666488647461,9.298333168029785,1276000.0
2010-07-30,9.083333015441895,9.113333702087402,9.001667022705078,9.21833324432373,1039600.0
2010-08-02,9.316666603088379,9.273333549499512,9.176666259765625,9.391666412353516,1630000.0
2010-08-03,9.228333473205566,9.131667137145996,9.073333740234375,9.3149995803833,1526400.0
2010-08-04,9.138333320617676,9.15666675567627,9.008333206176758,9.239999771118164,1310800.0
2010-08-05,9.113333702087402,9.125,9.045000076293945,9.173333168029785,943600.0
2010-08-06,9.018333435058594,9.068333625793457,8.864999771118164,9.15999984741211,1087200.0
2010-08-09,9.123332977294922,9.226666450500488,9.055000305175781,9.236666679382324,1025200.0
2010-08-10,9.100000381469727,8.908333778381348,8.868332862854004,9.12166690826416,1105200.0
2010-08-11,8.824999809265137,8.536666870117188,8.515000343322754,8.824999809265137,1442400.0
2010-08-12,8.381667137145996,8.46833324432373,8.37833309173584,8.533333778381348,1016800.0
2010-08-13,8.438333511352539,8.481666564941406,8.416666984558105,8.581666946411133,972400.0
2010-08-16,8.416666984558105,8.5649995803833,8.333333015441895,8.569999694824219,930000.0
2010-08-17,8.625,8.824999809265137,8.598333358764648,8.896666526794434,1509600.0
2010-08-18,8.805000305175781,8.864999771118164,8.654999732971191,8.96166706085205,1248400.0
2010-08-19,8.805000305175781,8.536666870117188,8.428333282470703,8.818333625793457,1330800.0
2010-08-20,8.475000381469727,8.501667022705078,8.350000381469727,8.521666526794434,597600.0
2010-08-23,8.53166675567627,8.396666526794434,8.33666706085205,8.616666793823242,1462000.0
2010-08-24,8.298333168029785,8.411666870117188,8.208333015441895,8.513333320617676,1043200.0
2010-08-25,8.375,8.548333168029785,8.328332901000977,8.563333511352539,1132000.0
2010-08-26,8.606666564941406,8.49666690826416,8.46166706085205,8.676666259765625,816400.0
2010-08-27,8.578332901000977,8.728333473205566,8.416666984558105,8.74666690826416,641200.0
2010-08-30,8.71500015258789,8.561666488647461,8.556666374206543,8.720000267028809,896400.0
2010-08-31,8.541666984558105,8.558333396911621,8.484999656677246,8.668333053588867,1292400.0
2010-09-01,8.71166706085205,8.975000381469727,8.681666374206543,9.020000457763672,1165200.0
2010-09-02,8.916666984558105,8.84666633605957,8.733333587646484,8.951666831970215,2263200.0
2010-09-03,8.981666564941406,9.026666641235352,8.811666488647461,9.03833293914795,1155600.0
2010-09-07,9.013333320617676,8.975000381469727,8.944999694824219,9.045000076293945,1021600.0
2010-09-08,9.016666412353516,8.993332862854004,8.958333015441895,9.1899995803833,1096000.0
2010-09-09,9.123332977294922,8.97166633605957,8.895000457763672,9.123332977294922,503200.0
2010-09-10,8.976666450500488,8.993332862854004,8.931666374206543,9.083333015441895,1003200.0
2010-09-13,9.100000381469727,9.298333168029785,9.068333625793457,9.326666831970215,1056400.0
2010-09-14,9.256667137145996,9.256667137145996,9.225000381469727,9.333333015441895,1402000.0
2010-09-15,9.244999885559082,9.368332862854004,9.244999885559082,9.40666675567627,1244800.0
2010-09-16,9.375,9.376667022705078,9.279999732971191,9.401666641235352,1291600.0
2010-09-17,9.416666984558105,9.354999542236328,9.239999771118164,9.441666603088379,2206800.0
2010-09-20,9.37166690826416,9.576666831970215,9.318333625793457,9.58666706085205,1492000.0
2010-09-21,9.614999771118164,9.641666412353516,9.556666374206543,9.765000343322754,1286800.0
2010-09-22,9.631667137145996,9.475000381469727,9.451666831970215,9.708333015441895,1389600.0
2010-09-23,9.416666984558105,9.279999732971191,9.266666412353516,9.505000114440918,1136400.0
2010-09-24,9.414999961853027,9.598333358764648,9.279999732971191,9.598333358764648,1394800.0
2010-09-27,9.59333324432373,9.551666259765625,9.436666488647461,9.595000267028809,552000.0
2010-09-28,9.553333282470703,9.736666679382324,9.323333740234375,9.751667022705078,1055200.0
2010-09-29,9.623332977294922,9.6850004196167,9.541666984558105,9.819999694824219,1567600.0
2010-09-30,9.694999694824219,9.648333549499512,9.484999656677246,9.806666374206543,2012800.0
2010-10-01,9.758333206176758,9.623332977294922,9.493332862854004,9.758333206176758,887200.0
2010-10-04,9.576666831970215,9.486666679382324,9.411666870117188,9.664999961853027,756000.0
2010-10-05,9.59666633605957,9.78166675567627,9.511666297912598,9.805000305175781,923200.0
2010-10-06,9.779999732971191,9.808333396911621,9.71833324432373,9.824999809265137,1464000.0
2010-10-07,9.83666706085205,9.84000015258789,9.8100004196167,9.893333435058594,1356400.0
2010-10-08,9.84000015258789,9.908333778381348,9.84000015258789,9.96833324432373,1706400.0
2010-10-11,9.90333366394043,9.779999732971191,9.773333549499512,9.90333366394043,943200.0
2010-10-12,9.768333435058594,9.66333293914795,9.643333435058594,9.768333435058594,2066400.0
2010-10-13,9.704999923706055,9.841666221618652,9.683333396911621,9.908333778381348,1162800.0
2010-10-14,9.856666564941406,9.710000038146973,9.658333778381348,9.901666641235352,1234000.0
2010-10-15,9.838333129882812,9.71166706085205,9.699999809265137,9.951666831970215,2066400.0
2010-10-18,9.765000343322754,9.609999656677246,9.563333511352539,9.78833293914795,2884000.0
2010-10-19,9.296667098999023,9.433333396911621,9.223333358764648,9.579999923706055,3867600.0
2010-10-20,9.520000457763672,9.511666297912598,9.463333129882812,9.683333396911621,1897200.0
2010-10-21,9.573333740234375,9.573333740234375,9.423333168029785,9.699999809265137,1130800.0
2010-10-22,9.583333015441895,9.59000015258789,9.53499984741211,9.630000114440918,717600.0
2010-10-25,9.645000457763672,9.491666793823242,9.470000267028809,9.768333435058594,1152000.0
2010-10-26,9.451666831970215,9.448333740234375,9.313333511352539,9.478333473205566,1411600.0
2010-10-27,9.345000267028809,9.399999618530273,9.293333053588867,9.444999694824219,1153200.0
2010-10-28,9.47166633605957,9.311666488647461,9.296667098999023,9.529999732971191,1064800.0
2010-10-29,9.300000190734863,9.338333129882812,9.270000457763672,9.391666412353516,571200.0
2010-11-01,9.401666641235352,9.326666831970215,9.234999656677246,9.460000038146973,850800.0
2010-11-02,9.436666488647461,9.533333778381348,9.329999923706055,9.533333778381348,1326000.0
2010-11-03,9.53166675567627,9.536666870117188,9.391666412353516,9.553333282470703,878800.0
2010-11-04,9.698333740234375,9.96833324432373,9.65333366394043,9.976666450500488,1785600.0
2010-11-05,9.983333587646484,9.963333129882812,9.87833309173584,10.0600004196167,1726000.0
2010-11-08,9.951666831970215,9.978333473205566,9.90666675567627,10.0,912400.0
2010-11-09,9.984999656677246,9.676666259765625,9.633333206176758,9.991666793823242,1064400.0
2010-11-10,9.6899995803833,9.783333778381348,9.600000381469727,9.791666984558105,944800.0
2010-11-11,9.678333282470703,9.729999542236328,9.588333129882812,9.774999618530273,441600.0
2010-11-12,9.635000228881836,9.561666488647461,9.52833366394043,9.699999809265137,636400.0
2010-11-15,9.62166690826416,9.588333129882812,9.516666412353516,9.701666831970215,1671600.0
2010-11-16,9.494999885559082,9.412500381469727,9.342499732971191,9.539999961853027,2346400.0
2010-11-17,9.449999809265137,9.467499732971191,9.357500076293945,9.555000305175781,1093200.0
2010-11-18,9.572500228881836,9.40999984741211,9.380000114440918,9.595000267028809,1408400.0
2010-11-19,9.420000076293945,9.387499809265137,9.297499656677246,9.47249984741211,1079200.0
2010-11-22,9.317500114440918,9.270000457763672,9.09749984741211,9.342499732971191,1524800.0
2010-11-23,9.145000457763672,9.192500114440918,9.1225004196167,9.2475004196167,945600.0
2010-11-24,9.297499656677246,9.362500190734863,9.244999885559082,9.375,1170000.0
2010-11-26,9.270000457763672,9.345000267028809,9.270000457763672,9.412500381469727,382800.0
2010-11-29,9.319999694824219,9.267499923706055,9.137499809265137,9.319999694824219,581200.0
2010-11-30,9.444999694824219,9.852499961853027,9.4350004196167,9.987500190734863,4659200.0
2010-12-01,9.975000381469727,9.9375,9.802499771118164,10.0,1996000.0
2010-12-02,9.975000381469727,10.104999542236328,9.8774995803833,10.125,1745200.0
2010-12-03,10.072500228881836,10.324999809265137,10.012499809265137,10.352499961853027,1220400.0
2010-12-06,10.319999694824219,10.505000114440918,10.232500076293945,10.512499809265137,1171600.0
2010-12-07,10.649999618530273,10.555000305175781,10.529999732971191,10.72249984741211,1427200.0
2010-12-08,10.555000305175781,10.475000381469727,10.46500015258789,10.592499732971191,692400.0
2010-12-09,10.539999961853027,10.5,10.427499771118164,10.574999809265137,720800.0
2010-12-10,10.545000076293945,10.767499923706055,10.517499923706055,10.787500381469727,842800.0
2010-12-13,10.837499618530273,10.637499809265137,10.595000267028809,11.449999809265137,5972000.0
2010-12-14,10.595000267028809,10.489999771118164,10.420000076293945,10.595000267028809,2592400.0
2010-12-15,10.482500076293945,10.197500228881836,10.1850004196167,10.494999885559082,1951600.0
2010-12-16,10.194999694824219,10.007499694824219,9.982500076293945,10.289999961853027,2563600.0
2010-12-17,9.975000381469727,9.697500228881836,9.6850004196167,10.022500038146973,4514000.0
2010-12-20,9.712499618530273,9.8125,9.712499618530273,9.912500381469727,4555200.0
2010-12-21,9.84000015258789,9.887499809265137,9.84000015258789,9.9375,4290800.0
2010-12-22,9.90999984741211,9.84749984741211,9.824999809265137,9.920000076293945,1434000.0
2010-12-23,9.84749984741211,9.717499732971191,9.697500228881836,9.979999542236328,1097200.0
2010-12-27,9.65250015258789,9.72249984741211,9.59749984741211,9.7475004196167,838000.0
2010-12-28,9.732500076293945,9.637499809265137,9.550000190734863,9.732500076293945,987200.0
2010-12-29,9.670000076293945,9.680000305175781,9.59000015258789,9.737500190734863,882800.0
2010-12-30,9.654999732971191,9.649999618530273,9.642499923706055,9.732500076293945,738400.0
2010-12-31,9.649999618530273,9.520000457763672,9.512499809265137,9.677499771118164,844800.0
2011-01-03,9.602499961853027,9.53499984741211,9.507499694824219,9.662500381469727,1008400.0
2011-01-04,9.532500267028809,9.505000114440918,9.395000457763672,9.635000228881836,1506800.0
2011-01-05,9.457500457763672,9.72249984741211,9.457500457763672,9.737500190734863,1780800.0
2011-01-06,9.742500305175781,9.727499961853027,9.702500343322754,9.850000381469727,1474800.0
2011-01-07,9.734999656677246,9.867500305175781,9.734999656677246,9.949999809265137,1966000.0
2011-01-10,9.8100004196167,9.837499618530273,9.6850004196167,9.899999618530273,1234800.0
2011-01-11,9.867500305175781,9.949999809265137,9.802499771118164,10.055000305175781,1308800.0
2011-01-12,10.052499771118164,10.020000457763672,10.0,10.145000457763672,1283600.0
2011-01-13,10.03499984741211,9.984999656677246,9.9375,10.03499984741211,1001600.0
2011-01-14,10.0024995803833,10.0024995803833,9.952500343322754,10.03499984741211,775200.0
2011-01-18,10.0,9.927499771118164,9.862500190734863,10.007499694824219,1059200.0
2011-01-19,9.907500267028809,9.789999961853027,9.770000457763672,9.952500343322754,1778000.0
2011-01-20,9.71500015258789,9.72249984741211,9.600000381469727,9.78499984741211,2617600.0
2011-01-21,9.757499694824219,9.864999771118164,9.664999961853027,9.897500038146973,2073200.0
2011-01-24,9.852499961853027,9.949999809265137,9.807499885559082,9.975000381469727,1016400.0
2011-01-25,9.734999656677246,10.510000228881836,9.727499961853027,10.59749984741211,4370000.0
2011-01-26,10.529999732971191,10.802499771118164,10.387499809265137,10.824999809265137,2334000.0
2011-01-27,10.75,10.897500038146973,10.739999771118164,11.005000114440918,1863200.0
2011-01-28,10.832500457763672,10.574999809265137,10.569999694824219,10.954999923706055,1311200.0
2011-01-31,10.609999656677246,10.702500343322754,10.604999542236328,10.737500190734863,1805200.0
2011-02-01,10.757499694824219,10.829999923706055,10.712499618530273,10.880000114440918,1574000.0
2011-02-02,10.767499923706055,10.762499809265137,10.725000381469727,10.837499618530273,1235200.0
2011-02-03,10.727499961853027,10.6899995803833,10.585000038146973,10.727499961853027,932400.0
2011-02-04,10.6899995803833,10.699999809265137,10.510000228881836,10.727499961853027,808400.0
2011-02-07,10.694999694824219,10.707500457763672,10.694999694824219,10.862500190734863,1196800.0
2011-02-08,10.732500076293945,10.649999618530273,10.53499984741211,10.732500076293945,1136800.0
2011-02-09,10.6225004196167,10.467499732971191,10.375,10.647500038146973,2321200.0
2011-02-10,10.40999984741211,10.522500038146973,10.375,10.557499885559082,1782000.0
2011-02-11,10.460000038146973,10.625,10.375,10.625,998800.0
2011-02-14,10.612500190734863,10.572500228881836,10.4975004196167,10.637499809265137,849600.0
2011-02-15,10.5649995803833,10.529999732971191,10.4975004196167,10.600000381469727,1297200.0
2011-02-16,10.53499984741211,10.585000038146973,10.467499732971191,10.635000228881836,1153600.0
2011-02-17,10.557499885559082,10.654999732971191,10.512499809265137,10.699999809265137,1026800.0
2011-02-18,10.682499885559082,10.614999771118164,10.550000190734863,10.682499885559082,1067200.0
2011-02-22,10.5024995803833,10.289999961853027,10.27750015258789,10.512499809265137,1925200.0
2011-02-23,10.282500267028809,9.907500267028809,9.90250015258789,10.289999961853027,2318800.0
2011-02-24,9.930000305175781,10.029999732971191,9.875,10.079999923706055,1879200.0
2011-02-25,10.029999732971191,10.130000114440918,9.927499771118164,10.130000114440918,937200.0
2011-02-28,10.147500038146973,10.100000381469727,10.024999618530273,10.207500457763672,1425200.0
2011-03-01,10.117500305175781,9.930000305175781,9.859999656677246,10.162500381469727,1678400.0
2011-03-02,9.912500381469727,9.970000267028809,9.882499694824219,10.09749984741211,688000.0
2011-03-03,10.074999809265137,10.262499809265137,10.074999809265137,10.317500114440918,794000.0
2011-03-04,10.282500267028809,10.352499961853027,10.207500457763672,10.369999885559082,1376400.0
2011-03-07,10.375,10.3149995803833,10.1899995803833,10.375,1905200.0
2011-03-08,10.3125,10.614999771118164,10.3125,10.704999923706055,1601200.0
2011-03-09,10.592499732971191,10.694999694824219,10.512499809265137,10.787500381469727,896800.0
2011-03-10,10.550000190734863,10.332500457763672,10.3125,10.555000305175781,1251600.0
2011-03-11,10.295000076293945,10.5024995803833,10.2524995803833,10.5024995803833,1763200.0
2011-03-14,10.392499923706055,10.5024995803833,10.305000305175781,10.539999961853027,973600.0
2011-03-15,10.210000038146973,10.479999542236328,10.149999618530273,10.529999732971191,1584000.0
2011-03-16,10.447500228881836,10.395000457763672,10.337499618530273,10.53499984741211,1286000.0
2011-03-17,10.569999694824219,10.470000267028809,10.392499923706055,10.587499618530273,1111600.0
2011-03-18,10.52750015258789,10.602499961853027,10.487500190734863,10.6225004196167,1464400.0
2011-03-21,10.739999771118164,10.805000305175781,10.725000381469727,10.850000381469727,650000.0
2011-03-22,10.824999809265137,10.670000076293945,10.6274995803833,10.864999771118164,1098800.0
2011-03-23,10.602499961853027,10.65999984741211,10.477499961853027,10.6850004196167,1072400.0
2011-03-24,10.697500228881836,10.7475004196167,10.547499656677246,10.795000076293945,836800.0
2011-03-25,10.800000190734863,10.757499694824219,10.702500343322754,10.9375,819200.0
2011-03-28,10.767499923706055,10.800000190734863,10.732500076293945,10.899999618530273,698800.0
2011-03-29,10.779999732971191,10.899999618530273,10.692500114440918,10.899999618530273,538000.0
2011-03-30,10.899999618530273,10.952500343322754,10.8725004196167,11.087499618530273,890800.0
2011-03-31,10.949999809265137,11.085000038146973,10.949999809265137,11.164999961853027,606800.0
2011-04-01,11.102499961853027,11.042499542236328,11.010000228881836,11.204999923706055,582000.0
2011-04-04,11.045000076293945,11.087499618530273,10.947500228881836,11.107500076293945,868800.0
2011-04-05,11.079999923706055,10.944999694824219,10.930000305175781,11.130000114440918,744000.0
2011-04-06,11.007499694824219,10.864999771118164,10.842499732971191,11.077500343322754,701200.0
2011-04-07,10.880000114440918,10.760000228881836,10.72249984741211,10.904999732971191,891600.0
2011-04-08,10.850000381469727,10.574999809265137,10.515000343322754,10.854999542236328,743200.0
2011-04-11,10.592499732971191,10.537500381469727,10.4975004196167,10.637499809265137,550400.0
2011-04-12,10.487500190734863,10.492500305175781,10.420000076293945,10.532500267028809,922000.0
2011-04-13,10.567500114440918,10.522500038146973,10.417499542236328,10.577500343322754,1087200.0
2011-04-14,10.5,10.5600004196167,10.475000381469727,10.569999694824219,1120800.0
2011-04-15,10.529999732971191,10.65250015258789,10.479999542236328,10.694999694824219,966000.0
2011-04-18,10.5,10.5,10.407500267028809,10.555000305175781,1165200.0
2011-04-19,11.0,10.3774995803833,10.197500228881836,11.0,3031600.0
2011-04-20,10.5600004196167,10.612500190734863,10.547499656677246,10.792499542236328,2323600.0
2011-04-21,10.6899995803833,10.725000381469727,10.567500114440918,10.8100004196167,1342400.0
2011-04-25,10.670000076293945,10.692500114440918,10.569999694824219,10.699999809265137,937200.0
2011-04-26,10.707500457763672,10.787500381469727,10.707500457763672,10.927499771118164,975200.0
2011-04-27,10.770000457763672,10.869999885559082,10.632499694824219,10.90250015258789,1100800.0
2011-04-28,10.842499732971191,10.962499618530273,10.789999961853027,10.967499732971191,916400.0
2011-04-29,10.989999771118164,10.992500305175781,10.96500015258789,11.092499732971191,752000.0
2011-05-02,11.024999618530273,10.907500267028809,10.867500305175781,11.0649995803833,636000.0
2011-05-03,10.8725004196167,10.720000267028809,10.677499771118164,10.899999618530273,908000.0
2011-05-04,10.72249984741211,10.449999809265137,10.444999694824219,10.737500190734863,1024000.0
2011-05-05,10.390000343322754,10.414999961853027,10.305000305175781,10.569999694824219,1215600.0
2011-05-06,10.552499771118164,10.5024995803833,10.447500228881836,10.657500267028809,610800.0
2011-05-09,10.482500076293945,10.699999809265137,10.4375,10.704999923706055,640000.0
2011-05-10,10.762499809265137,10.84000015258789,10.7524995803833,10.90250015258789,644400.0
2011-05-11,10.782500267028809,10.632499694824219,10.5625,10.84749984741211,901200.0
2011-05-12,10.600000381469727,10.47249984741211,10.354999542236328,10.675000190734863,1756000.0
2011-05-13,10.467499732971191,10.265000343322754,10.177499771118164,10.4975004196167,1144000.0
2011-05-16,10.197500228881836,10.135000228881836,10.114999771118164,10.319999694824219,1120400.0
2011-05-17,10.087499618530273,10.154999732971191,10.039999961853027,10.229999542236328,1334400.0
2011-05-18,10.15999984741211,10.197500228881836,10.15999984741211,10.267499923706055,885600.0
2011-05-19,10.274999618530273,10.204999923706055,10.09000015258789,10.295000076293945,664800.0
2011-05-20,10.15999984741211,10.039999961853027,9.97249984741211,10.15999984741211,1210000.0
2011-05-23,9.829999923706055,9.875,9.779999732971191,9.932499885559082,1243600.0
2011-05-24,9.895000457763672,9.789999961853027,9.779999732971191,9.899999618530273,1641200.0
2011-05-25,9.755000114440918,9.800000190734863,9.71500015258789,9.827500343322754,1540000.0
2011-05-26,9.792499542236328,10.042499542236328,9.774999618530273,10.045000076293945,2212000.0
2011-05-27,10.0649995803833,10.022500038146973,9.982500076293945,10.125,651200.0
2011-05-31,10.112500190734863,10.367500305175781,10.072500228881836,10.375,1689600.0
2011-06-01,10.364999771118164,10.005000114440918,9.97249984741211,10.380000114440918,1831600.0
2011-06-02,10.007499694824219,10.0600004196167,9.9375,10.137499809265137,1227200.0
2011-06-03,9.8774995803833,9.850000381469727,9.819999694824219,9.9975004196167,1318400.0
2011-06-06,9.979999542236328,9.949999809265137,9.927499771118164,10.257499694824219,1992000.0
2011-06-07,10.0,9.925000190734863,9.90250015258789,10.017499923706055,1930000.0
2011-06-08,9.837499618530273,9.880000114440918,9.827500343322754,9.962499618530273,1270800.0
2011-06-09,9.862500190734863,9.927499771118164,9.862500190734863,10.0625,1090400.0
2011-06-10,9.875,9.77750015258789,9.75,9.984999656677246,1240000.0
2011-06-13,9.792499542236328,9.760000228881836,9.760000228881836,9.869999885559082,977600.0
2011-06-14,9.8774995803833,10.015000343322754,9.8725004196167,10.114999771118164,885200.0
2011-06-15,9.90250015258789,9.765000343322754,9.6875,9.977499961853027,973200.0
2011-06-16,9.772500038146973,9.805000305175781,9.697500228881836,9.842499732971191,1165600.0
2011-06-17,10.02750015258789,10.010000228881836,9.994999885559082,10.172499656677246,5105200.0
2011-06-20,10.0024995803833,10.125,9.989999771118164,10.177499771118164,1133200.0
2011-06-21,10.220000267028809,10.262499809265137,10.180000305175781,10.300000190734863,1048400.0
2011-06-22,10.1899995803833,10.192500114440918,10.125,10.354999542236328,671600.0
2011-06-23,10.047499656677246,10.274999618530273,9.922499656677246,10.307499885559082,807600.0
2011-06-24,10.3125,10.204999923706055,10.1225004196167,10.364999771118164,3143200.0
2011-06-27,10.1850004196167,10.232500076293945,10.09000015258789,10.300000190734863,1041200.0
2011-06-28,10.267499923706055,10.292499542236328,10.210000038146973,10.302499771118164,1060000.0
2011-06-29,10.34749984741211,10.399999618530273,10.305000305175781,10.484999656677246,849200.0
2011-06-30,10.512499809265137,10.574999809265137,10.4399995803833,10.692500114440918,1004400.0
2011-07-01,10.609999656677246,10.882499694824219,10.582500457763672,10.920000076293945,908000.0
2011-07-05,10.862500190734863,10.827500343322754,10.795000076293945,10.979999542236328,1128400.0
2011-07-06,10.789999961853027,10.864999771118164,10.697500228881836,10.8725004196167,1000800.0
2011-07-07,10.97249984741211,10.96500015258789,10.9399995803833,11.082500457763672,886000.0
2011-07-08,10.837499618530273,10.742500305175781,10.702500343322754,10.84749984741211,850000.0
2011-07-11,10.612500190734863,10.470000267028809,10.420000076293945,10.637499809265137,1030800.0
2011-07-12,10.444999694824219,10.462499618530273,10.375,10.542499542236328,1255200.0
2011-07-13,10.52750015258789,10.452500343322754,10.425000190734863,10.614999771118164,747200.0
