Date,baopen,baclose,balow,bahigh,bavolume
2008-04-03,76.55000305175781,76.13999938964844,75.9000015258789,77.22000122070312,5597100.0
2008-04-04,76.04000091552734,75.6500015258789,75.33000183105469,76.62999725341797,5086600.0
2008-04-07,76.52999877929688,74.9800033569336,74.87999725341797,76.52999877929688,5388700.0
2008-04-08,74.51000213623047,75.0199966430664,74.04000091552734,75.38999938964844,5597200.0
2008-04-09,76.72000122070312,78.5999984741211,76.30999755859375,79.9000015258789,19513400.0
2008-04-10,78.44999694824219,78.43000030517578,77.79000091552734,79.05000305175781,7873800.0
2008-04-11,77.6500015258789,76.86000061035156,76.72000122070312,78.41000366210938,5427700.0
2008-04-14,76.68000030517578,77.22000122070312,76.66999816894531,77.63999938964844,4926500.0
2008-04-15,77.55999755859375,75.69999694824219,75.5999984741211,77.66999816894531,6337700.0
2008-04-16,76.30999755859375,76.66999816894531,75.63999938964844,76.91999816894531,4895700.0
2008-04-17,76.4000015258789,76.91000366210938,76.4000015258789,77.26000213623047,3466400.0
2008-04-18,77.5,78.66000366210938,77.5,79.0999984741211,6742900.0
2008-04-21,78.70999908447266,79.08999633789062,78.16999816894531,79.37000274658203,4744200.0
2008-04-22,79.31999969482422,78.55999755859375,77.75,79.98999786376953,7615500.0
2008-04-23,80.6500015258789,82.08999633789062,79.56999969482422,83.36000061035156,15488400.0
2008-04-24,82.48999786376953,83.0,81.6500015258789,83.37000274658203,5755200.0
2008-04-25,83.37999725341797,84.83999633789062,83.37999725341797,85.25,8355000.0
2008-04-28,85.01000213623047,84.9800033569336,84.27999877929688,85.63999938964844,5378900.0
2008-04-29,84.54000091552734,85.52999877929688,84.54000091552734,86.44999694824219,4485300.0
2008-04-30,85.83000183105469,84.86000061035156,84.62999725341797,86.18000030517578,5220600.0
2008-05-01,84.86000061035156,85.41000366210938,84.56999969482422,85.4800033569336,5083200.0
2008-05-02,86.31999969482422,85.69000244140625,84.9800033569336,86.5,3784500.0
2008-05-05,85.31999969482422,85.91999816894531,85.0,86.06999969482422,3886400.0
2008-05-06,85.58999633789062,86.1500015258789,85.12999725341797,86.20999908447266,5079200.0
2008-05-07,86.02999877929688,84.55000305175781,84.41999816894531,86.0999984741211,5060300.0
2008-05-08,84.70999908447266,84.76000213623047,84.0,85.19999694824219,3671600.0
2008-05-09,84.43000030517578,84.05999755859375,83.75,84.75,3328200.0
2008-05-12,84.4000015258789,84.80000305175781,83.27999877929688,85.0,5367400.0
2008-05-13,84.98999786376953,85.08000183105469,84.11000061035156,85.29000091552734,4292400.0
2008-05-14,85.30000305175781,85.69000244140625,85.08000183105469,86.66999816894531,4909900.0
2008-05-15,85.70999908447266,85.55000305175781,85.0,86.13999938964844,6006300.0
2008-05-16,85.83999633789062,85.16999816894531,84.73999786376953,85.83999633789062,7129900.0
2008-05-19,85.55999755859375,87.06999969482422,85.0,88.29000091552734,7176300.0
2008-05-20,87.05000305175781,85.13999938964844,84.61000061035156,87.05000305175781,5698000.0
2008-05-21,85.41000366210938,81.19000244140625,80.77999877929688,85.5999984741211,10847200.0
2008-05-22,81.05000305175781,81.41000366210938,80.55000305175781,81.72000122070312,6333300.0
2008-05-23,81.20999908447266,81.4800033569336,80.8499984741211,82.08999633789062,4476600.0
2008-05-27,81.5999984741211,82.87000274658203,81.5999984741211,83.30000305175781,4528900.0
2008-05-28,83.25,82.12999725341797,81.08000183105469,83.25,4135400.0
2008-05-29,81.81999969482422,82.11000061035156,81.05000305175781,83.0,3465200.0
2008-05-30,82.4000015258789,82.7699966430664,81.01000213623047,82.94000244140625,4660200.0
2008-06-02,82.61000061035156,81.1500015258789,80.47000122070312,82.61000061035156,4492000.0
2008-06-03,81.5,78.12000274658203,77.30000305175781,81.80000305175781,10185000.0
2008-06-04,77.54000091552734,78.0199966430664,77.4800033569336,78.81999969482422,6750100.0
2008-06-05,78.19000244140625,77.30999755859375,76.80000305175781,78.19999694824219,5787700.0
2008-06-06,76.54000091552734,73.16000366210938,73.0,76.56999969482422,12786400.0
2008-06-09,73.4000015258789,73.94999694824219,73.13999938964844,74.12000274658203,6629000.0
2008-06-10,73.45999908447266,73.66999816894531,72.76000213623047,74.11000061035156,5675000.0
2008-06-11,73.44000244140625,73.30999755859375,72.93000030517578,73.7699966430664,6544800.0
2008-06-12,74.01000213623047,74.12000274658203,73.79000091552734,77.05000305175781,9794900.0
2008-06-13,74.76000213623047,75.12000274658203,74.37999725341797,75.48999786376953,6087100.0
2008-06-16,74.7699966430664,75.0199966430664,74.02999877929688,75.44999694824219,3481100.0
2008-06-17,75.37999725341797,74.37999725341797,73.80999755859375,75.5,6503700.0
2008-06-18,73.37000274658203,74.6500015258789,73.37000274658203,76.33999633789062,11534700.0
2008-06-19,75.05000305175781,76.94999694824219,74.68000030517578,77.20999908447266,7539700.0
2008-06-20,77.80000305175781,75.83000183105469,75.66000366210938,77.80000305175781,8868600.0
2008-06-23,76.2300033569336,75.58999633789062,75.12000274658203,76.4800033569336,4036600.0
2008-06-24,75.23999786376953,74.79000091552734,74.12999725341797,75.61000061035156,4949800.0
2008-06-25,72.27999877929688,69.63999938964844,69.3499984741211,72.79000091552734,21124600.0
2008-06-26,68.75,68.20999908447266,68.05000305175781,70.38999938964844,10984200.0
2008-06-27,67.73999786376953,66.91999816894531,66.37999725341797,67.93000030517578,10369500.0
2008-06-30,66.62999725341797,65.72000122070312,65.55000305175781,66.75,8562400.0
2008-07-01,64.94999694824219,65.44999694824219,64.55999755859375,66.22000122070312,9758400.0
2008-07-02,65.81999969482422,63.900001525878906,63.900001525878906,65.98999786376953,10136400.0
2008-07-03,64.01000213623047,64.47000122070312,63.540000915527344,64.5999984741211,4058400.0
2008-07-07,64.66000366210938,64.29000091552734,63.56999969482422,65.69000244140625,6175400.0
2008-07-08,64.43000030517578,65.91999816894531,64.20999908447266,66.0,6689800.0
2008-07-09,66.05999755859375,65.58999633789062,65.31999969482422,67.2300033569336,9614900.0
2008-07-10,65.94999694824219,65.98999786376953,65.01000213623047,66.5,7304100.0
2008-07-11,65.3499984741211,63.279998779296875,62.86000061035156,65.3499984741211,9787400.0
2008-07-14,64.4000015258789,63.189998626708984,62.630001068115234,64.4000015258789,5545500.0
2008-07-15,62.060001373291016,63.880001068115234,62.02000045776367,64.36000061035156,7925200.0
2008-07-16,63.90999984741211,65.58000183105469,63.5,65.68000030517578,5644100.0
2008-07-17,66.05000305175781,66.91999816894531,65.05000305175781,67.22000122070312,7105200.0
2008-07-18,67.11000061035156,68.13999938964844,66.54000091552734,68.33999633789062,8452100.0
2008-07-21,68.5,68.23999786376953,67.30000305175781,68.91000366210938,5025700.0
2008-07-22,68.58000183105469,69.26000213623047,67.76000213623047,69.5,6168500.0
2008-07-23,67.31999969482422,66.72000122070312,65.62000274658203,68.01000213623047,11043900.0
2008-07-24,65.5999984741211,62.529998779296875,62.04999923706055,66.08999633789062,14072900.0
2008-07-25,63.0,63.83000183105469,62.34000015258789,64.13999938964844,9167400.0
2008-07-28,63.81999969482422,62.34000015258789,62.2599983215332,64.05999755859375,6253100.0
2008-07-29,62.63999938964844,63.209999084472656,62.31999969482422,63.5,5620700.0
2008-07-30,63.59000015258789,63.81999969482422,63.0,63.93000030517578,6011000.0
2008-07-31,63.0,61.11000061035156,61.0099983215332,63.0,10585300.0
2008-08-01,61.38999938964844,62.0099983215332,60.77000045776367,62.279998779296875,7016800.0
2008-08-04,62.08000183105469,61.36000061035156,61.130001068115234,62.33000183105469,6074500.0
2008-08-05,61.869998931884766,65.19999694824219,61.86000061035156,65.68000030517578,8941000.0
2008-08-06,64.9000015258789,65.4000015258789,64.0,66.0199966430664,6240000.0
2008-08-07,65.05999755859375,64.69000244140625,64.6500015258789,66.18000030517578,7389300.0
2008-08-08,64.87000274658203,67.86000061035156,64.30999755859375,68.75,10088400.0
2008-08-11,67.88999938964844,66.62000274658203,66.20999908447266,67.9000015258789,6875200.0
2008-08-12,66.88999938964844,65.93000030517578,65.56999969482422,66.94999694824219,6422200.0
2008-08-13,66.06999969482422,64.26000213623047,64.0,66.2300033569336,8990000.0
2008-08-14,63.7400016784668,64.7699966430664,63.45000076293945,65.43000030517578,9356600.0
2008-08-15,64.7699966430664,64.44999694824219,63.81999969482422,65.33000183105469,7672600.0
2008-08-18,64.5,63.63999938964844,63.18000030517578,65.22000122070312,4903400.0
2008-08-19,63.47999954223633,62.95000076293945,62.619998931884766,64.19000244140625,8101400.0
2008-08-20,62.9900016784668,63.209999084472656,62.209999084472656,63.970001220703125,3964400.0
2008-08-21,62.970001220703125,63.54999923706055,62.209999084472656,63.790000915527344,4048500.0
2008-08-22,63.939998626708984,65.55000305175781,63.5099983215332,65.70999908447266,5490800.0
2008-08-25,64.91000366210938,64.06999969482422,63.58000183105469,65.48999786376953,4578300.0
2008-08-26,64.08999633789062,63.459999084472656,62.869998931884766,64.38999938964844,4488800.0
2008-08-27,63.56999969482422,64.5199966430664,63.20000076293945,65.19999694824219,4034300.0
2008-08-28,64.77999877929688,66.33999633789062,64.26000213623047,66.9800033569336,4448600.0
2008-08-29,66.25,65.55999755859375,65.0999984741211,66.43000030517578,3912800.0
2008-09-02,67.0,65.87000274658203,65.43000030517578,68.47000122070312,6464200.0
2008-09-03,65.69000244140625,66.06999969482422,64.13999938964844,67.08000183105469,5252900.0
2008-09-04,65.01000213623047,63.029998779296875,62.040000915527344,65.30000305175781,10921800.0
2008-09-05,62.52000045776367,62.88999938964844,61.88999938964844,63.4900016784668,5608800.0
2008-09-08,62.470001220703125,63.90999984741211,61.86000061035156,64.06999969482422,8309100.0
2008-09-09,63.91999816894531,64.0199966430664,63.91999816894531,65.22000122070312,7752800.0
2008-09-10,63.58000183105469,61.709999084472656,61.58000183105469,63.810001373291016,9138500.0
2008-09-11,61.130001068115234,62.56999969482422,61.130001068115234,62.709999084472656,6101100.0
2008-09-12,62.380001068115234,63.29999923706055,61.70000076293945,63.41999816894531,5084500.0
2008-09-15,61.810001373291016,62.25,61.0,62.79999923706055,9809800.0
2008-09-16,61.02000045776367,61.720001220703125,60.15999984741211,63.0,8591700.0
2008-09-17,60.880001068115234,57.0,56.43000030517578,61.0,14830200.0
2008-09-18,57.689998626708984,58.11000061035156,54.20000076293945,58.65999984741211,14031600.0
2008-09-19,60.7400016784668,59.7599983215332,57.599998474121094,61.0,10863200.0
2008-09-22,59.33000183105469,58.810001373291016,58.2599983215332,60.40999984741211,6031400.0
2008-09-23,58.90999984741211,57.310001373291016,57.189998626708984,60.38999938964844,6634600.0
2008-09-24,57.540000915527344,57.36000061035156,56.93000030517578,58.869998931884766,5484100.0
2008-09-25,57.66999816894531,57.41999816894531,56.79999923706055,58.20000076293945,6381800.0
2008-09-26,56.7400016784668,58.31999969482422,56.0099983215332,58.5,5866500.0
2008-09-29,57.5,55.470001220703125,54.75,57.95000076293945,9604900.0
2008-09-30,56.290000915527344,57.349998474121094,55.619998931884766,57.650001525878906,6412200.0
2008-10-01,56.7599983215332,56.619998931884766,55.369998931884766,58.0,6221800.0
2008-10-02,56.33000183105469,53.58000183105469,53.34000015258789,56.970001220703125,8128100.0
2008-10-03,54.0,53.83000183105469,53.7599983215332,56.400001525878906,9312300.0
2008-10-06,51.77000045776367,51.290000915527344,47.880001068115234,53.0,12428500.0
2008-10-07,51.790000915527344,49.279998779296875,48.709999084472656,52.560001373291016,10927800.0
2008-10-08,48.40999984741211,47.70000076293945,47.18000030517578,50.0,11889300.0
2008-10-09,47.83000183105469,44.40999984741211,44.40999984741211,48.939998626708984,12239000.0
2008-10-10,40.130001068115234,41.79999923706055,40.0,44.25,20325600.0
2008-10-13,43.56999969482422,47.08000183105469,42.5,47.310001373291016,14290600.0
2008-10-14,48.630001068115234,45.06999969482422,43.61000061035156,49.470001220703125,12493900.0
2008-10-15,44.18000030517578,42.33000183105469,41.540000915527344,45.47999954223633,10146800.0
2008-10-16,42.63999938964844,44.790000915527344,39.9900016784668,45.0,11752000.0
2008-10-17,43.95000076293945,44.54999923706055,43.209999084472656,46.81999969482422,10045100.0
2008-10-20,44.7400016784668,46.709999084472656,43.720001220703125,46.77000045776367,7809200.0
2008-10-21,46.31999969482422,46.400001525878906,45.529998779296875,47.689998626708984,7357000.0
2008-10-22,44.15999984741211,42.90999984741211,41.79999923706055,44.900001525878906,10096700.0
2008-10-23,43.20000076293945,46.52000045776367,42.810001373291016,46.810001373291016,13971200.0
2008-10-24,42.5,45.2400016784668,41.75,47.2400016784668,9792200.0
2008-10-27,45.70000076293945,42.36000061035156,42.2599983215332,46.130001068115234,9236200.0
2008-10-28,46.45000076293945,48.90999984741211,43.630001068115234,49.04999923706055,14396800.0
2008-10-29,48.810001373291016,49.79999923706055,48.810001373291016,52.81999969482422,12835700.0
2008-10-30,52.279998779296875,50.70000076293945,48.58000183105469,52.79999923706055,9559100.0
2008-10-31,50.619998931884766,52.41999816894531,49.279998779296875,52.61000061035156,8419400.0
2008-11-03,51.900001525878906,52.849998474121094,50.81999969482422,53.18000030517578,8412300.0
2008-11-04,54.40999984741211,53.619998931884766,52.720001220703125,54.650001525878906,9284500.0
2008-11-05,52.5,49.54999923706055,49.0,52.59000015258789,10002100.0
2008-11-06,48.970001220703125,45.720001220703125,45.349998474121094,50.22999954223633,13721300.0
2008-11-07,46.58000183105469,46.58000183105469,45.349998474121094,47.29999923706055,7150800.0
2008-11-10,47.29999923706055,46.13999938964844,45.59000015258789,48.310001373291016,5304200.0
2008-11-11,45.5,43.970001220703125,42.75,45.5,7928100.0
2008-11-12,43.22999954223633,42.52000045776367,42.0,44.09000015258789,7739500.0
2008-11-13,42.029998779296875,43.15999984741211,39.06999969482422,43.31999969482422,13997600.0
2008-11-14,42.0099983215332,41.040000915527344,40.79999923706055,43.7599983215332,8908900.0
2008-11-17,40.61000061035156,41.18000030517578,40.5,42.79999923706055,7042600.0
2008-11-18,40.599998474121094,39.560001373291016,38.04999923706055,40.7599983215332,12209200.0
2008-11-19,39.279998779296875,37.47999954223633,37.45000076293945,40.130001068115234,10614300.0
2008-11-20,36.97999954223633,37.11000061035156,36.720001220703125,39.7400016784668,13406300.0
2008-11-21,37.18000030517578,39.58000183105469,36.16999816894531,39.93000030517578,13259700.0
2008-11-24,40.04999923706055,40.75,38.88999938964844,41.25,9682300.0
2008-11-25,40.54999923706055,40.18000030517578,39.540000915527344,40.79999923706055,9618700.0
2008-11-26,39.349998474121094,41.279998779296875,39.02000045776367,41.34000015258789,6256400.0
2008-11-28,41.16999816894531,42.630001068115234,41.099998474121094,42.79999923706055,2608200.0
2008-12-01,41.63999938964844,39.880001068115234,39.7400016784668,42.0,7817500.0
2008-12-02,40.540000915527344,40.70000076293945,39.25,41.0,6029400.0
2008-12-03,40.22999954223633,40.470001220703125,39.150001525878906,41.099998474121094,8007000.0
2008-12-04,39.84000015258789,39.189998626708984,38.5,41.33000183105469,7244200.0
2008-12-05,38.0,39.529998779296875,36.279998779296875,39.56999969482422,10564600.0
2008-12-08,40.349998474121094,42.849998474121094,40.040000915527344,43.689998626708984,13096400.0
2008-12-09,41.56999969482422,40.81999969482422,40.650001525878906,42.439998626708984,8306100.0
2008-12-10,41.4900016784668,41.68000030517578,40.939998626708984,42.689998626708984,5181000.0
2008-12-11,40.650001525878906,40.27000045776367,40.02000045776367,42.0099983215332,7691900.0
2008-12-12,39.560001373291016,39.20000076293945,38.20000076293945,39.7400016784668,10337400.0
2008-12-15,39.599998474121094,38.7400016784668,38.20000076293945,39.880001068115234,8228000.0
2008-12-16,39.209999084472656,41.900001525878906,38.20000076293945,42.0,11041400.0
2008-12-17,41.15999984741211,41.02000045776367,40.150001525878906,41.5,7270600.0
2008-12-18,41.310001373291016,41.06999969482422,40.689998626708984,41.75,8652600.0
2008-12-19,41.31999969482422,41.2400016784668,41.0,42.38999938964844,9903900.0
2008-12-22,40.650001525878906,41.119998931884766,40.0,41.560001373291016,5397200.0
2008-12-23,41.25,40.150001525878906,39.83000183105469,41.5,5270500.0
2008-12-24,40.2400016784668,40.119998931884766,40.040000915527344,40.790000915527344,1753500.0
2008-12-26,39.7599983215332,40.529998779296875,39.7599983215332,40.689998626708984,2803400.0
2008-12-29,40.380001068115234,39.9900016784668,39.5,40.54999923706055,3876600.0
2008-12-30,40.08000183105469,41.25,39.810001373291016,41.34000015258789,4549700.0
2008-12-31,41.59000015258789,42.66999816894531,41.5,43.04999923706055,5443100.0
2009-01-02,42.79999923706055,45.25,42.779998779296875,45.560001373291016,7010200.0
2009-01-05,45.5,46.16999816894531,44.79999923706055,46.810001373291016,6917400.0
2009-01-06,46.849998474121094,46.310001373291016,45.5,47.0,7180300.0
2009-01-07,45.099998474121094,44.7599983215332,44.16999816894531,45.61000061035156,6586200.0
2009-01-08,44.5,44.790000915527344,43.880001068115234,44.900001525878906,5477000.0
2009-01-09,44.79999923706055,44.45000076293945,43.93000030517578,45.150001525878906,5645100.0
2009-01-12,44.279998779296875,43.7400016784668,43.189998626708984,44.45000076293945,4989200.0
2009-01-13,43.380001068115234,42.459999084472656,41.79999923706055,43.619998931884766,6359400.0
2009-01-14,41.880001068115234,41.20000076293945,40.869998931884766,41.97999954223633,7354900.0
2009-01-15,41.06999969482422,40.959999084472656,39.5099983215332,41.599998474121094,8464900.0
2009-01-16,41.45000076293945,42.459999084472656,41.040000915527344,43.04999923706055,9310800.0
2009-01-20,42.08000183105469,40.36000061035156,40.20000076293945,42.7400016784668,9636800.0
2009-01-21,40.75,42.27000045776367,40.0,42.400001525878906,6933100.0
2009-01-22,41.72999954223633,42.2599983215332,41.16999816894531,42.75,6590800.0
2009-01-23,40.90999984741211,41.97999954223633,40.90999984741211,42.84000015258789,5755600.0
2009-01-26,42.459999084472656,43.0099983215332,42.060001373291016,43.77000045776367,4659200.0
2009-01-27,43.290000915527344,43.220001220703125,42.880001068115234,43.959999084472656,5218900.0
2009-01-28,43.470001220703125,43.2400016784668,42.7599983215332,44.400001525878906,8071100.0
2009-01-29,42.7599983215332,40.709999084472656,40.369998931884766,42.7599983215332,8446500.0
2009-01-30,40.7599983215332,42.310001373291016,40.630001068115234,42.4900016784668,9098000.0
2009-02-02,41.72999954223633,40.79999923706055,40.11000061035156,41.72999954223633,8107400.0
2009-02-03,41.45000076293945,42.09000015258789,40.7599983215332,42.43000030517578,7220800.0
2009-02-04,42.119998931884766,41.970001220703125,41.689998626708984,42.970001220703125,6729000.0
2009-02-05,41.75,42.720001220703125,40.619998931884766,43.11000061035156,9021100.0
2009-02-06,42.52000045776367,42.91999816894531,42.25,43.66999816894531,6334200.0
2009-02-09,42.79999923706055,42.79999923706055,42.439998626708984,43.41999816894531,5088300.0
2009-02-10,41.290000915527344,40.209999084472656,40.02000045776367,42.22999954223633,9999200.0
2009-02-11,40.5099983215332,40.33000183105469,39.86000061035156,40.7599983215332,6519300.0
2009-02-12,39.58000183105469,39.86000061035156,38.58000183105469,39.9900016784668,6028900.0
2009-02-13,39.88999938964844,40.47999954223633,39.88999938964844,41.189998626708984,5483500.0
2009-02-17,39.4900016784668,38.43000030517578,38.29999923706055,39.7400016784668,6949100.0
2009-02-18,38.77000045776367,37.97999954223633,37.7599983215332,38.77000045776367,6324500.0
2009-02-19,38.2400016784668,37.56999969482422,37.41999816894531,38.70000076293945,5466700.0
2009-02-20,36.72999954223633,36.310001373291016,35.31999969482422,37.20000076293945,10598900.0
2009-02-23,36.72999954223633,34.459999084472656,34.349998474121094,36.790000915527344,9519200.0
2009-02-24,34.439998626708984,35.439998626708984,33.88999938964844,35.83000183105469,10815100.0
2009-02-25,35.27000045776367,33.90999984741211,33.220001220703125,35.27000045776367,11683900.0
2009-02-26,34.5,32.709999084472656,32.63999938964844,34.619998931884766,8771600.0
2009-02-27,32.29999923706055,31.440000534057617,31.399999618530273,32.369998931884766,11789000.0
2009-03-02,30.959999084472656,29.510000228881836,29.31999969482422,31.0,13956800.0
2009-03-03,29.700000762939453,29.360000610351562,29.049999237060547,30.110000610351562,10433300.0
2009-03-04,29.860000610351562,30.309999465942383,29.110000610351562,30.780000686645508,11627500.0
2009-03-05,29.219999313354492,29.389999389648438,29.06999969482422,30.020000457763672,11675700.0
2009-03-06,29.610000610351562,30.100000381469727,29.389999389648438,30.200000762939453,13134300.0
2009-03-09,29.979999542236328,31.0,29.959999084472656,31.459999084472656,12407200.0
2009-03-10,31.420000076293945,33.0099983215332,31.31999969482422,33.02000045776367,11501700.0
2009-03-11,32.59000015258789,33.27000045776367,32.38999938964844,33.70000076293945,10823100.0
2009-03-12,33.0099983215332,33.630001068115234,32.38999938964844,33.75,6133200.0
2009-03-13,33.720001220703125,33.400001525878906,32.93000030517578,34.099998474121094,7434000.0
2009-03-16,33.7400016784668,33.83000183105469,33.380001068115234,34.959999084472656,7157200.0
2009-03-17,33.91999816894531,34.439998626708984,33.2599983215332,34.439998626708984,5270900.0
2009-03-18,34.290000915527344,33.75,32.5,34.75,15879900.0
2009-03-19,33.86000061035156,33.189998626708984,32.970001220703125,34.119998931884766,10427300.0
2009-03-20,33.220001220703125,32.54999923706055,32.540000915527344,33.5,11323000.0
2009-03-23,33.20000076293945,35.5,33.04999923706055,35.5,8223900.0
2009-03-24,34.880001068115234,36.099998474121094,34.81999969482422,36.720001220703125,8468300.0
2009-03-25,36.029998779296875,37.060001373291016,35.970001220703125,37.790000915527344,12446200.0
2009-03-26,37.31999969482422,38.65999984741211,36.90999984741211,38.68000030517578,9544600.0
2009-03-27,38.22999954223633,37.529998779296875,37.06999969482422,38.470001220703125,7329000.0
2009-03-30,36.630001068115234,35.52000045776367,35.11000061035156,36.97999954223633,10833800.0
2009-03-31,35.900001525878906,35.58000183105469,35.04999923706055,36.2400016784668,11549200.0
2009-04-01,34.52000045776367,35.439998626708984,34.209999084472656,35.599998474121094,9288800.0
2009-04-02,36.15999984741211,37.20000076293945,36.15999984741211,37.97999954223633,9449300.0
2009-04-03,37.22999954223633,37.689998626708984,36.38999938964844,38.119998931884766,8591300.0
2009-04-06,37.47999954223633,38.15999984741211,36.540000915527344,38.220001220703125,7390300.0
2009-04-07,37.5099983215332,36.63999938964844,36.5099983215332,37.689998626708984,6015900.0
2009-04-08,36.5,36.869998931884766,36.2400016784668,37.15999984741211,4477300.0
2009-04-09,37.68000030517578,39.150001525878906,37.68000030517578,39.18000030517578,9065400.0
