Date,mhkopen,mhkclose,mhklow,mhkhigh,mhkvolume
2008-04-09,74.44999694824219,73.4800033569336,73.19000244140625,75.41999816894531,311500
2008-04-10,73.3499984741211,74.70999908447266,72.61000061035156,74.98999786376953,833100
2008-04-11,73.5,73.48999786376953,72.97000122070312,74.70999908447266,429500
2008-04-14,73.33999633789062,71.3499984741211,71.19999694824219,73.48999786376953,591100
2008-04-15,72.0,73.0199966430664,71.06999969482422,73.37000274658203,1046700
2008-04-16,73.98999786376953,75.27999877929688,73.20999908447266,76.6500015258789,1003400
2008-04-17,74.62999725341797,74.0,73.26000213623047,75.22000122070312,860000
2008-04-18,76.56999969482422,78.18000030517578,76.01000213623047,80.19000244140625,1719800
2008-04-21,77.38999938964844,77.62999725341797,76.5,78.12999725341797,655100
2008-04-22,77.33000183105469,76.26000213623047,75.80000305175781,77.91000366210938,397400
2008-04-23,76.44999694824219,76.44000244140625,75.19000244140625,77.75,310500
2008-04-24,76.6500015258789,77.62999725341797,75.54000091552734,78.80000305175781,639900
2008-04-25,78.0,76.94999694824219,75.72000122070312,78.98999786376953,861800
2008-04-28,76.48999786376953,77.26000213623047,75.83000183105469,77.58000183105469,520400
2008-04-29,77.0,76.80000305175781,76.16000366210938,77.55000305175781,524800
2008-04-30,76.9000015258789,76.19000244140625,76.06999969482422,78.11000061035156,550000
2008-05-01,76.44000244140625,79.0,76.30000305175781,79.55000305175781,787600
2008-05-02,80.29000091552734,78.3499984741211,77.88999938964844,80.29000091552734,412600
2008-05-05,77.4800033569336,78.13999938964844,77.2300033569336,78.56999969482422,416600
2008-05-06,77.69000244140625,77.83999633789062,76.5999984741211,78.04000091552734,404000
2008-05-07,77.9000015258789,76.81999969482422,76.22000122070312,78.4800033569336,508600
2008-05-08,77.26000213623047,75.37999725341797,74.80999755859375,77.76000213623047,747200
2008-05-09,74.9000015258789,75.55000305175781,74.5,76.38999938964844,598600
2008-05-12,75.55000305175781,76.0199966430664,74.9000015258789,76.06999969482422,574700
2008-05-13,75.9800033569336,76.43000030517578,75.66000366210938,76.77999877929688,429800
2008-05-14,76.69999694824219,77.18000030517578,76.68000030517578,77.77999877929688,379800
2008-05-15,77.31999969482422,78.0999984741211,77.30000305175781,78.7300033569336,585300
2008-05-16,78.77999877929688,77.61000061035156,76.58000183105469,78.77999877929688,710300
2008-05-19,77.55000305175781,77.83999633789062,77.41000366210938,78.48999786376953,433300
2008-05-20,77.30000305175781,76.86000061035156,75.70999908447266,77.4800033569336,589500
2008-05-21,76.83000183105469,73.97000122070312,73.25,76.83000183105469,771300
2008-05-22,73.61000061035156,73.2300033569336,72.69999694824219,74.18000030517578,623900
2008-05-23,72.91999816894531,73.05999755859375,70.55999755859375,73.47000122070312,692500
2008-05-27,73.47000122070312,74.54000091552734,73.29000091552734,75.97000122070312,541800
2008-05-28,74.98999786376953,74.80000305175781,74.11000061035156,75.83999633789062,292700
2008-05-29,74.80999755859375,75.62999725341797,74.30999755859375,76.44999694824219,279100
2008-05-30,75.62000274658203,75.08000183105469,74.66999816894531,75.6500015258789,432700
2008-06-02,75.36000061035156,73.77999877929688,73.31999969482422,75.36000061035156,409000
2008-06-03,73.6500015258789,72.9800033569336,72.69999694824219,73.95999908447266,552800
2008-06-04,72.12000274658203,73.02999877929688,71.98999786376953,74.12000274658203,428100
2008-06-05,73.19999694824219,73.91999816894531,72.6500015258789,74.66000366210938,283800
2008-06-06,73.51000213623047,72.0999984741211,71.95999908447266,73.69999694824219,463000
2008-06-09,72.5,71.45999908447266,70.66999816894531,72.69000244140625,848200
2008-06-10,70.80999755859375,71.75,70.55000305175781,72.61000061035156,431400
2008-06-11,71.72000122070312,68.76000213623047,68.7300033569336,72.48999786376953,1354300
2008-06-12,69.06999969482422,69.30999755859375,69.06999969482422,70.52999877929688,596900
2008-06-13,69.94999694824219,70.16000366210938,69.33000183105469,71.2300033569336,451600
2008-06-16,69.5,69.26000213623047,68.81999969482422,69.75,437000
2008-06-17,69.5199966430664,68.9000015258789,68.62999725341797,69.94000244140625,578300
2008-06-18,68.01000213623047,67.55000305175781,67.16000366210938,68.30000305175781,830700
2008-06-19,67.7300033569336,69.19999694824219,67.47000122070312,69.2300033569336,433600
2008-06-20,68.75,68.08000183105469,67.55999755859375,68.75,607900
2008-06-23,68.30000305175781,66.9800033569336,66.87000274658203,68.83000183105469,687100
2008-06-24,66.55000305175781,66.0,65.38999938964844,67.95999908447266,1200400
2008-06-25,66.30000305175781,67.04000091552734,66.30000305175781,68.33000183105469,636800
2008-06-26,66.0,65.1500015258789,64.91000366210938,66.48999786376953,1169800
2008-06-27,65.2699966430664,64.80999755859375,64.01000213623047,65.63999938964844,1044800
2008-06-30,64.48999786376953,64.0999984741211,63.5,65.30999755859375,888400
2008-07-01,63.290000915527344,63.4900016784668,62.16999816894531,64.2699966430664,1077200
2008-07-02,63.529998779296875,61.5,61.5,64.06999969482422,833400
2008-07-03,61.79999923706055,62.36000061035156,60.939998626708984,63.0099983215332,660200
2008-07-07,62.7599983215332,61.27000045776367,60.66999816894531,63.220001220703125,1013700
2008-07-08,61.36000061035156,64.9000015258789,60.56999969482422,65.43000030517578,1422600
2008-07-09,63.41999816894531,62.939998626708984,62.5,65.62000274658203,2032500
2008-07-10,63.0,60.7400016784668,60.0,63.08000183105469,2982200
2008-07-11,60.150001525878906,59.06999969482422,58.95000076293945,60.63999938964844,2028700
2008-07-14,59.79999923706055,57.65999984741211,57.4900016784668,60.13999938964844,934600
2008-07-15,57.15999984741211,59.810001373291016,56.54999923706055,60.709999084472656,1451400
2008-07-16,60.060001373291016,64.30000305175781,58.709999084472656,64.36000061035156,1454100
2008-07-17,64.72000122070312,65.81999969482422,62.060001373291016,66.66999816894531,1931000
2008-07-18,65.94000244140625,64.8499984741211,63.2400016784668,66.5,701800
2008-07-21,65.55000305175781,64.05999755859375,63.70000076293945,66.48999786376953,883600
2008-07-22,62.810001373291016,65.83000183105469,60.25,65.83000183105469,2083600
2008-07-23,64.16000366210938,66.76000213623047,64.16000366210938,68.29000091552734,1499300
2008-07-24,66.93000030517578,60.93000030517578,60.150001525878906,68.44999694824219,1417000
2008-07-25,62.27000045776367,61.88999938964844,60.0,63.09000015258789,995400
2008-07-28,61.86000061035156,59.5099983215332,59.310001373291016,62.08000183105469,1021400
2008-07-29,60.150001525878906,60.869998931884766,59.529998779296875,61.290000915527344,1032900
2008-07-30,61.0099983215332,60.540000915527344,59.06999969482422,63.279998779296875,1103100
2008-07-31,60.20000076293945,58.970001220703125,58.95000076293945,60.619998931884766,1199900
2008-08-01,59.41999816894531,59.130001068115234,58.029998779296875,60.439998626708984,722700
2008-08-04,59.16999816894531,59.4900016784668,58.2400016784668,59.91999816894531,654600
2008-08-05,59.970001220703125,64.94999694824219,59.90999984741211,65.73999786376953,2080800
2008-08-06,64.31999969482422,64.3499984741211,62.7400016784668,64.75,701400
2008-08-07,63.31999969482422,62.5,61.4900016784668,63.970001220703125,717000
2008-08-08,62.970001220703125,66.48999786376953,61.59000015258789,67.05999755859375,1410500
2008-08-11,66.54000091552734,69.08000183105469,65.58999633789062,71.3499984741211,1046900
2008-08-12,68.55999755859375,68.29000091552734,67.56999969482422,69.69000244140625,522500
2008-08-13,67.91999816894531,66.62000274658203,64.97000122070312,68.0,583800
2008-08-14,66.19000244140625,70.05999755859375,66.19000244140625,70.38999938964844,1180200
2008-08-15,70.19999694824219,72.95999908447266,70.19999694824219,73.36000061035156,1527600
2008-08-18,73.29000091552734,70.41999816894531,69.9000015258789,73.36000061035156,850400
2008-08-19,69.66999816894531,68.69000244140625,66.7699966430664,69.66999816894531,797100
2008-08-20,69.02999877929688,67.31999969482422,67.0,69.66000366210938,896100
2008-08-21,66.79000091552734,66.83999633789062,65.58000183105469,67.30999755859375,767500
2008-08-22,67.37999725341797,69.08999633789062,66.6500015258789,69.1500015258789,497000
2008-08-25,68.55999755859375,67.61000061035156,66.27999877929688,68.55999755859375,550300
2008-08-26,67.93000030517578,68.08000183105469,66.63999938964844,68.08000183105469,480500
2008-08-27,68.0999984741211,68.83999633789062,67.66000366210938,69.29000091552734,732500
2008-08-28,69.0999984741211,69.56999969482422,67.88999938964844,69.56999969482422,712500
2008-08-29,68.66000366210938,69.05000305175781,67.86000061035156,69.3499984741211,484400
2008-09-02,71.45999908447266,72.47000122070312,71.45999908447266,75.26000213623047,1507300
2008-09-03,72.37000274658203,73.33999633789062,72.0,74.26000213623047,840600
2008-09-04,72.87999725341797,70.30000305175781,69.93000030517578,73.05000305175781,798600
2008-09-05,69.38999938964844,70.45999908447266,67.62000274658203,70.69000244140625,1007700
2008-09-08,72.29000091552734,73.23999786376953,71.58000183105469,74.33000183105469,1659000
2008-09-09,72.98999786376953,70.30000305175781,69.91000366210938,73.0999984741211,724000
2008-09-10,70.73999786376953,72.18000030517578,69.11000061035156,72.70999908447266,736400
2008-09-11,70.97000122070312,71.55000305175781,69.6500015258789,72.0199966430664,802500
2008-09-12,70.73999786376953,69.9000015258789,69.37000274658203,71.19000244140625,828700
2008-09-15,66.69000244140625,68.29000091552734,66.69000244140625,69.93000030517578,1271200
2008-09-16,66.83000183105469,69.58000183105469,66.06999969482422,70.31999969482422,907200
2008-09-17,68.33999633789062,67.94999694824219,67.05999755859375,68.9800033569336,801100
2008-09-18,68.88999938964844,69.5,66.05999755859375,71.16000366210938,2041800
2008-09-19,72.81999969482422,74.33999633789062,71.51000213623047,75.0,1749100
2008-09-22,73.16999816894531,69.77999877929688,69.22000122070312,73.7300033569336,763000
2008-09-23,69.51000213623047,69.06999969482422,67.94000244140625,70.5999984741211,540800
2008-09-24,69.33999633789062,68.80999755859375,68.51000213623047,70.12999725341797,750700
2008-09-25,69.25,70.30000305175781,68.95999908447266,71.19000244140625,1085300
2008-09-26,68.7699966430664,69.9000015258789,68.7699966430664,70.7300033569336,436900
2008-09-29,68.47000122070312,67.37000274658203,65.55000305175781,69.47000122070312,943400
2008-09-30,68.69000244140625,67.38999938964844,66.44999694824219,68.9800033569336,541400
2008-10-01,66.81999969482422,65.55999755859375,65.01000213623047,67.37999725341797,1146200
2008-10-02,65.56999969482422,61.09000015258789,60.720001220703125,65.56999969482422,1301400
2008-10-03,62.09000015258789,58.68000030517578,58.529998779296875,64.11000061035156,1462400
2008-10-06,57.2599983215332,56.400001525878906,54.66999816894531,58.33000183105469,1790700
2008-10-07,57.06999969482422,52.709999084472656,52.310001373291016,57.06999969482422,1346500
2008-10-08,50.77000045776367,54.849998474121094,50.77000045776367,55.939998626708984,1680400
2008-10-09,56.20000076293945,51.72999954223633,50.380001068115234,58.5099983215332,2410200
2008-10-10,50.61000061035156,49.0,47.400001525878906,53.209999084472656,3160400
2008-10-13,51.2400016784668,53.72999954223633,49.0,53.72999954223633,1375900
2008-10-14,55.90999984741211,50.439998626708984,49.65999984741211,56.810001373291016,1536800
2008-10-15,49.72999954223633,48.130001068115234,48.0,49.9900016784668,1321500
2008-10-16,48.5099983215332,49.099998474121094,46.150001525878906,49.16999816894531,1804100
2008-10-17,48.79999923706055,48.290000915527344,46.849998474121094,50.9900016784668,1129500
2008-10-20,48.66999816894531,49.630001068115234,48.08000183105469,49.93000030517578,735400
2008-10-21,48.900001525878906,47.849998474121094,47.40999984741211,50.209999084472656,906800
2008-10-22,47.15999984741211,46.779998779296875,45.470001220703125,47.66999816894531,988500
2008-10-23,47.099998474121094,45.2400016784668,43.5,47.31999969482422,1017600
2008-10-24,43.0,44.18000030517578,42.279998779296875,45.33000183105469,1211400
2008-10-27,43.86000061035156,43.15999984741211,43.0099983215332,45.22999954223633,585300
2008-10-28,44.2599983215332,44.790000915527344,41.369998931884766,45.2400016784668,1114400
2008-10-29,44.66999816894531,44.790000915527344,43.22999954223633,46.619998931884766,776600
2008-10-30,46.0099983215332,45.29999923706055,44.209999084472656,46.959999084472656,728500
2008-10-31,44.16999816894531,48.380001068115234,44.16999816894531,48.380001068115234,1344700
2008-11-03,48.13999938964844,45.31999969482422,44.220001220703125,48.56999969482422,1779900
2008-11-04,42.25,44.369998931884766,41.560001373291016,44.650001525878906,2977900
2008-11-05,43.66999816894531,42.33000183105469,42.130001068115234,44.31999969482422,1567100
2008-11-06,42.0,38.150001525878906,38.060001373291016,42.619998931884766,1420400
2008-11-07,38.2400016784668,39.130001068115234,37.52000045776367,39.400001525878906,663600
2008-11-10,39.34000015258789,36.189998626708984,35.72999954223633,39.68000030517578,845200
2008-11-11,35.86000061035156,35.279998779296875,34.47999954223633,35.93000030517578,1701500
2008-11-12,34.709999084472656,32.7599983215332,32.650001525878906,34.77000045776367,1571700
2008-11-13,32.86000061035156,32.529998779296875,29.950000762939453,33.220001220703125,2643400
2008-11-14,32.060001373291016,32.27000045776367,32.060001373291016,34.7599983215332,1812300
2008-11-17,31.899999618530273,29.75,29.600000381469727,32.439998626708984,3436200
2008-11-18,30.190000534057617,29.31999969482422,28.6200008392334,30.399999618530273,2670100
2008-11-19,29.25,25.889999389648438,25.850000381469727,29.440000534057617,1729100
2008-11-20,25.6200008392334,25.799999237060547,24.850000381469727,27.149999618530273,1983700
2008-11-21,26.420000076293945,26.09000015258789,23.90999984741211,26.450000762939453,1298800
2008-11-24,26.239999771118164,27.549999237060547,26.030000686645508,28.1200008392334,1676100
2008-11-25,28.010000228881836,28.040000915527344,27.079999923706055,29.940000534057617,2306500
2008-11-26,27.709999084472656,30.530000686645508,26.979999542236328,30.899999618530273,1899200
2008-11-28,30.170000076293945,30.739999771118164,29.260000228881836,30.739999771118164,456400
2008-12-01,28.8700008392334,27.209999084472656,27.06999969482422,29.520000457763672,983700
2008-12-02,27.739999771118164,29.239999771118164,26.8799991607666,29.239999771118164,1758100
2008-12-03,28.59000015258789,31.049999237060547,28.100000381469727,31.31999969482422,1685000
2008-12-04,30.65999984741211,33.25,30.549999237060547,33.75,1915200
2008-12-05,32.720001220703125,36.529998779296875,32.0,36.560001373291016,1702700
2008-12-08,36.689998626708984,36.68000030517578,35.65999984741211,38.4900016784668,1194100
2008-12-09,36.380001068115234,35.970001220703125,35.75,37.650001525878906,991700
2008-12-10,36.439998626708984,37.36000061035156,36.08000183105469,37.5099983215332,634800
2008-12-11,36.88999938964844,34.34000015258789,33.310001373291016,37.20000076293945,1111800
2008-12-12,33.54999923706055,35.72999954223633,32.619998931884766,36.97999954223633,1278500
2008-12-15,35.84000015258789,34.849998474121094,33.970001220703125,36.47999954223633,885700
2008-12-16,35.16999816894531,38.0099983215332,35.16999816894531,38.08000183105469,834200
2008-12-17,37.59000015258789,39.779998779296875,36.720001220703125,40.0,1426500
2008-12-18,40.369998931884766,42.459999084472656,39.72999954223633,42.4900016784668,1922300
2008-12-19,42.29999923706055,42.599998474121094,40.209999084472656,42.7400016784668,2360300
2008-12-22,42.599998474121094,40.58000183105469,39.599998474121094,42.599998474121094,1284500
2008-12-23,41.130001068115234,40.060001373291016,39.7400016784668,41.9900016784668,1228200
2008-12-24,40.20000076293945,40.18000030517578,39.72999954223633,40.470001220703125,457000
2008-12-26,40.189998626708984,41.16999816894531,39.720001220703125,41.349998474121094,422800
2008-12-29,40.970001220703125,40.7400016784668,39.709999084472656,41.7599983215332,775600
2008-12-30,40.939998626708984,41.81999969482422,40.27000045776367,41.84000015258789,609900
2008-12-31,41.81999969482422,42.970001220703125,41.290000915527344,43.20000076293945,795300
2009-01-02,43.0099983215332,44.099998474121094,41.63999938964844,44.2599983215332,898400
2009-01-05,43.77000045776367,44.88999938964844,43.40999984741211,45.0099983215332,983000
2009-01-06,45.0099983215332,45.11000061035156,44.650001525878906,46.04999923706055,903900
2009-01-07,44.709999084472656,43.220001220703125,42.9900016784668,44.7599983215332,1205800
2009-01-08,43.27000045776367,42.63999938964844,41.75,43.400001525878906,1627100
2009-01-09,42.47999954223633,40.59000015258789,40.540000915527344,43.15999984741211,1180700
2009-01-12,40.63999938964844,39.619998931884766,39.209999084472656,40.939998626708984,1096500
2009-01-13,39.5,39.400001525878906,39.099998474121094,40.650001525878906,1077700
2009-01-14,38.72999954223633,38.04999923706055,37.470001220703125,38.72999954223633,995900
2009-01-15,38.099998474121094,37.29999923706055,35.0,38.099998474121094,1416300
2009-01-16,37.880001068115234,37.38999938964844,35.88999938964844,38.310001373291016,681100
2009-01-20,37.16999816894531,34.4900016784668,34.2400016784668,37.439998626708984,1031000
2009-01-21,35.08000183105469,35.95000076293945,34.099998474121094,35.970001220703125,930400
2009-01-22,35.279998779296875,34.47999954223633,33.5,35.869998931884766,1080800
2009-01-23,33.72999954223633,34.38999938964844,33.11000061035156,35.290000915527344,893100
2009-01-26,34.470001220703125,34.439998626708984,33.869998931884766,35.4900016784668,1135400
2009-01-27,34.75,35.560001373291016,34.47999954223633,35.91999816894531,900600
2009-01-28,36.2599983215332,37.66999816894531,35.77000045776367,38.849998474121094,1197100
2009-01-29,37.11000061035156,34.720001220703125,34.4900016784668,37.11000061035156,1498200
2009-01-30,34.790000915527344,32.11000061035156,31.940000534057617,34.810001373291016,1676800
2009-02-02,31.559999465942383,31.68000030517578,30.959999084472656,32.459999084472656,1244700
2009-02-03,31.790000915527344,33.88999938964844,31.479999542236328,34.4900016784668,1394400
2009-02-04,33.65999984741211,32.540000915527344,32.2400016784668,33.9900016784668,955300
2009-02-05,32.40999984741211,33.97999954223633,31.899999618530273,34.22999954223633,1456200
2009-02-06,34.04999923706055,36.90999984741211,33.88999938964844,37.25,1734400
2009-02-09,36.880001068115234,36.52000045776367,34.81999969482422,37.2400016784668,1267200
2009-02-10,36.130001068115234,33.439998626708984,33.060001373291016,37.0,1298100
2009-02-11,33.4900016784668,32.93000030517578,32.439998626708984,34.45000076293945,1536600
2009-02-12,32.029998779296875,33.470001220703125,31.510000228881836,33.66999816894531,1327200
2009-02-13,33.66999816894531,33.27000045776367,32.7400016784668,34.13999938964844,733400
2009-02-17,32.029998779296875,32.13999938964844,31.469999313354492,32.650001525878906,866000
2009-02-18,32.459999084472656,30.34000015258789,30.229999542236328,32.720001220703125,1226000
2009-02-19,30.700000762939453,29.559999465942383,29.25,31.8799991607666,1574400
2009-02-20,28.8799991607666,28.3700008392334,27.56999969482422,29.6200008392334,2014200
2009-02-23,28.18000030517578,26.649999618530273,26.540000915527344,28.770000457763672,2419400
2009-02-24,24.040000915527344,25.239999771118164,23.459999084472656,27.43000030517578,4158100
2009-02-25,25.100000381469727,23.579999923706055,23.389999389648438,25.399999618530273,2317900
2009-02-26,24.0,23.75,23.68000030517578,25.31999969482422,2020900
2009-02-27,23.389999389648438,22.59000015258789,22.399999618530273,24.010000228881836,2115900
2009-03-02,22.09000015258789,21.100000381469727,21.0,22.56999969482422,2785300
2009-03-03,21.450000762939453,19.860000610351562,19.649999618530273,22.1299991607666,3623200
2009-03-04,20.200000762939453,20.40999984741211,19.770000457763672,20.950000762939453,2082600
2009-03-05,19.899999618530273,18.950000762939453,18.670000076293945,20.329999923706055,2290300
2009-03-06,19.3799991607666,18.239999771118164,17.639999389648438,19.3799991607666,1524000
2009-03-09,18.229999542236328,17.110000610351562,16.969999313354492,19.0,2346500
2009-03-10,17.93000030517578,19.209999084472656,17.600000381469727,19.5,2150100
2009-03-11,19.360000610351562,19.079999923706055,18.56999969482422,19.770000457763672,1711100
2009-03-12,18.700000762939453,20.329999923706055,18.219999313354492,20.469999313354492,1692100
2009-03-13,20.389999389648438,20.809999465942383,20.139999389648438,21.75,1638000
2009-03-16,21.06999969482422,21.200000762939453,21.06999969482422,22.649999618530273,1893400
2009-03-17,21.1200008392334,22.190000534057617,20.809999465942383,22.309999465942383,1361100
2009-03-18,22.18000030517578,24.1200008392334,21.920000076293945,25.15999984741211,2546700
2009-03-19,24.31999969482422,25.010000228881836,24.299999237060547,25.25,1695600
2009-03-20,25.010000228881836,23.790000915527344,23.239999771118164,25.100000381469727,1961400
2009-03-23,24.670000076293945,26.93000030517578,24.229999542236328,26.979999542236328,1517100
2009-03-24,26.450000762939453,27.15999984741211,26.079999923706055,27.809999465942383,1879800
2009-03-25,27.18000030517578,29.0,27.18000030517578,31.280000686645508,2968500
2009-03-26,29.25,33.90999984741211,29.25,34.349998474121094,3634400
2009-03-27,33.369998931884766,32.58000183105469,31.100000381469727,33.529998779296875,2385300
2009-03-30,31.270000457763672,29.420000076293945,28.739999771118164,31.729999542236328,1816900
2009-03-31,29.829999923706055,29.8700008392334,28.979999542236328,30.450000762939453,1039800
2009-04-01,29.34000015258789,31.75,29.010000228881836,31.979999542236328,1307900
2009-04-02,30.90999984741211,33.70000076293945,30.56999969482422,34.22999954223633,2191900
2009-04-03,33.2400016784668,34.25,32.75,34.52000045776367,1026700
2009-04-06,33.4900016784668,33.790000915527344,32.869998931884766,34.5099983215332,940100
2009-04-07,33.11000061035156,31.81999969482422,30.799999237060547,33.52000045776367,1734500
2009-04-08,30.850000381469727,30.010000228881836,29.670000076293945,31.209999084472656,1608700
2009-04-09,31.190000534057617,32.720001220703125,31.170000076293945,33.060001373291016,1853200
2009-04-13,32.2599983215332,32.25,31.149999618530273,32.52000045776367,1697700
2009-04-14,31.8799991607666,31.219999313354492,30.559999465942383,32.779998779296875,867800
2009-04-15,30.889999389648438,33.16999816894531,30.81999969482422,34.15999984741211,1364100
2009-04-16,33.58000183105469,34.7599983215332,32.79999923706055,35.27000045776367,1281400
2009-04-17,34.720001220703125,36.790000915527344,34.20000076293945,36.95000076293945,1911800
2009-04-20,35.7400016784668,34.02000045776367,32.9900016784668,35.93000030517578,1513000
2009-04-21,33.66999816894531,34.869998931884766,32.25,34.900001525878906,1456500
2009-04-22,34.2400016784668,37.72999954223633,34.22999954223633,38.849998474121094,2489100
2009-04-23,37.959999084472656,37.81999969482422,36.18000030517578,40.349998474121094,2380600
2009-04-24,41.779998779296875,49.0,41.4900016784668,51.2400016784668,11327300
2009-04-27,48.060001373291016,45.86000061035156,45.540000915527344,49.0,4139200
2009-04-28,45.29999923706055,46.0,44.689998626708984,47.58000183105469,2108800
2009-04-29,47.099998474121094,46.70000076293945,45.75,47.81999969482422,1631800
2009-04-30,47.61000061035156,47.310001373291016,46.29999923706055,48.25,1596300
2009-05-01,47.31999969482422,46.290000915527344,45.77000045776367,48.060001373291016,1182700
