Date,jnjopen,jnjclose,jnjlow,jnjhigh,jnjvolume
2008-04-03,64.80000305175781,65.2699966430664,64.80000305175781,65.58000183105469,7651200.0
2008-04-04,65.23999786376953,65.7300033569336,65.02999877929688,65.94999694824219,8079600.0
2008-04-07,65.6500015258789,66.13999938964844,65.5,66.23999786376953,8901900.0
2008-04-08,65.9800033569336,66.31999969482422,65.75,66.61000061035156,8861100.0
2008-04-09,66.22000122070312,66.29000091552734,65.94000244140625,66.5,8589900.0
2008-04-10,66.26000213623047,66.33000183105469,66.1500015258789,66.56999969482422,8272100.0
2008-04-11,66.19999694824219,66.0,65.94000244140625,66.75,9234800.0
2008-04-14,65.98999786376953,65.73999786376953,65.73999786376953,66.41999816894531,10326800.0
2008-04-15,65.62999725341797,65.6500015258789,64.98999786376953,66.0199966430664,17362000.0
2008-04-16,65.79000091552734,65.69999694824219,65.12999725341797,65.91000366210938,12617900.0
2008-04-17,65.63999938964844,65.76000213623047,65.55000305175781,66.0,8841500.0
2008-04-18,66.06999969482422,66.51000213623047,65.94000244140625,66.80000305175781,10741100.0
2008-04-21,66.25,66.31999969482422,66.05000305175781,66.56999969482422,8975600.0
2008-04-22,66.05999755859375,66.98999786376953,65.79000091552734,67.16000366210938,13185600.0
2008-04-23,67.12000274658203,67.26000213623047,66.75,67.48999786376953,10643000.0
2008-04-24,67.20999908447266,67.37000274658203,67.0199966430664,67.73999786376953,9613100.0
2008-04-25,67.56999969482422,67.30999755859375,66.94000244140625,67.69999694824219,9182200.0
2008-04-28,67.30000305175781,67.31999969482422,67.16999816894531,67.66999816894531,9071600.0
2008-04-29,67.25,67.19000244140625,67.12999725341797,67.48999786376953,7706800.0
2008-04-30,67.44999694824219,67.08999633789062,66.91999816894531,67.66999816894531,13098400.0
2008-05-01,67.12999725341797,67.80999755859375,66.94999694824219,67.87999725341797,13165100.0
2008-05-02,67.51000213623047,68.26000213623047,67.51000213623047,68.31999969482422,12562300.0
2008-05-05,68.04000091552734,67.9000015258789,67.70999908447266,68.31999969482422,10550400.0
2008-05-06,67.69999694824219,67.58000183105469,67.30999755859375,67.9800033569336,9487600.0
2008-05-07,67.4800033569336,66.91000366210938,66.79000091552734,67.68000030517578,12628400.0
2008-05-08,67.02999877929688,66.9000015258789,66.69999694824219,67.16000366210938,9444500.0
2008-05-09,66.5199966430664,66.55000305175781,66.3499984741211,66.97000122070312,8758400.0
2008-05-12,66.58999633789062,66.70999908447266,66.30000305175781,66.88999938964844,7707900.0
2008-05-13,66.75,66.41000366210938,66.30000305175781,67.0,9532400.0
2008-05-14,66.58000183105469,66.80999755859375,66.41000366210938,67.11000061035156,9022000.0
2008-05-15,66.9800033569336,66.68000030517578,66.33999633789062,66.98999786376953,8407900.0
2008-05-16,66.91000366210938,66.68000030517578,66.30000305175781,66.91000366210938,9764900.0
2008-05-19,66.5999984741211,66.62999725341797,66.26000213623047,66.79000091552734,8748300.0
2008-05-20,66.44000244140625,66.1500015258789,66.04000091552734,66.94000244140625,12612400.0
2008-05-21,66.38999938964844,65.7300033569336,65.58000183105469,66.69999694824219,11216800.0
2008-05-22,65.69000244140625,65.41000366210938,65.20999908447266,65.75,9882700.0
2008-05-23,65.33000183105469,64.91999816894531,64.86000061035156,65.48999786376953,9073500.0
2008-05-27,64.81999969482422,65.1500015258789,64.80999755859375,65.33000183105469,8358200.0
2008-05-28,65.19000244140625,64.87999725341797,64.63999938964844,65.30999755859375,14779300.0
2008-05-29,64.66000366210938,66.41999816894531,64.54000091552734,66.6500015258789,13264000.0
2008-05-30,66.48999786376953,66.73999786376953,66.36000061035156,67.02999877929688,10995000.0
2008-06-02,66.55000305175781,66.51000213623047,66.1500015258789,67.0,9630900.0
2008-06-03,66.61000061035156,66.76000213623047,66.44000244140625,67.04000091552734,11363000.0
2008-06-04,66.69999694824219,66.55000305175781,66.2699966430664,66.94000244140625,8962800.0
2008-06-05,66.66000366210938,66.95999908447266,66.5,67.0999984741211,8679800.0
2008-06-06,66.58000183105469,65.76000213623047,65.68000030517578,66.76000213623047,14267200.0
2008-06-09,65.87999725341797,65.62999725341797,65.30999755859375,66.19999694824219,8695900.0
2008-06-10,65.20999908447266,65.62000274658203,65.20999908447266,65.91999816894531,10170100.0
2008-06-11,65.51000213623047,65.19999694824219,65.11000061035156,65.8499984741211,10392400.0
2008-06-12,65.23999786376953,65.69000244140625,65.16000366210938,65.83000183105469,9743400.0
2008-06-13,65.77999877929688,66.2699966430664,65.73999786376953,66.37000274658203,8938300.0
2008-06-16,65.95999908447266,65.83999633789062,65.5,66.16000366210938,7984700.0
2008-06-17,66.04000091552734,65.58999633789062,65.5,66.25,7304000.0
2008-06-18,65.27999877929688,64.44000244140625,64.19999694824219,65.97000122070312,12845600.0
2008-06-19,64.30999755859375,64.62000274658203,64.13999938964844,64.9800033569336,9089600.0
2008-06-20,64.29000091552734,64.05999755859375,63.880001068115234,64.62000274658203,16435000.0
2008-06-23,64.19999694824219,64.29000091552734,63.95000076293945,64.45999908447266,8689900.0
2008-06-24,64.0999984741211,64.72000122070312,64.0999984741211,64.83999633789062,10692800.0
2008-06-25,64.83000183105469,65.27999877929688,64.72000122070312,65.68000030517578,10391100.0
2008-06-26,64.68000030517578,64.26000213623047,64.26000213623047,65.3499984741211,12412700.0
2008-06-27,64.19999694824219,63.56999969482422,63.400001525878906,64.70999908447266,19081600.0
2008-06-30,63.540000915527344,64.33999633789062,63.099998474121094,64.61000061035156,12516900.0
2008-07-01,63.75,64.69000244140625,63.7400016784668,64.9800033569336,16637300.0
2008-07-02,64.94000244140625,64.63999938964844,64.5,65.11000061035156,10708000.0
2008-07-03,64.3499984741211,65.12000274658203,64.25,65.36000061035156,7714900.0
2008-07-07,65.0999984741211,65.25,64.87000274658203,65.94000244140625,14506700.0
2008-07-08,65.1500015258789,66.20999908447266,65.1500015258789,66.27999877929688,15476900.0
2008-07-09,66.1500015258789,66.18000030517578,66.0199966430664,67.0,13940700.0
2008-07-10,66.05999755859375,66.94000244140625,66.05999755859375,67.19999694824219,17399900.0
2008-07-11,66.30999755859375,66.26000213623047,66.0,66.7300033569336,16631500.0
2008-07-14,66.44000244140625,66.41000366210938,66.08999633789062,66.94000244140625,11114700.0
2008-07-15,67.0999984741211,67.69999694824219,66.79000091552734,67.9800033569336,24203400.0
2008-07-16,67.7699966430664,68.19000244140625,67.5,68.80999755859375,18883600.0
2008-07-17,68.44000244140625,67.83000183105469,67.0,68.44999694824219,14217400.0
2008-07-18,67.75,67.81999969482422,67.55000305175781,68.22000122070312,12903500.0
2008-07-21,67.9800033569336,67.11000061035156,67.0,67.9800033569336,11279400.0
2008-07-22,67.0199966430664,67.98999786376953,67.0199966430664,68.25,15551300.0
2008-07-23,68.20999908447266,68.2699966430664,67.62000274658203,68.3499984741211,10256800.0
2008-07-24,68.26000213623047,68.66000366210938,67.72000122070312,69.25,16543100.0
2008-07-25,68.87999725341797,69.02999877929688,68.55999755859375,69.20999908447266,10504500.0
2008-07-28,68.95999908447266,68.4800033569336,68.41999816894531,68.98999786376953,9814300.0
2008-07-29,68.55000305175781,68.4800033569336,68.30000305175781,69.0,13012200.0
2008-07-30,68.69999694824219,68.08000183105469,67.70999908447266,68.69999694824219,13523100.0
2008-07-31,67.80000305175781,68.47000122070312,67.79000091552734,69.05000305175781,13798400.0
2008-08-01,68.5,68.0999984741211,67.93000030517578,68.80000305175781,9052300.0
2008-08-04,68.18000030517578,68.9800033569336,67.97000122070312,69.41999816894531,13694700.0
2008-08-05,69.30999755859375,70.44999694824219,69.12999725341797,70.5,20179200.0
2008-08-06,70.3499984741211,71.06999969482422,70.08000183105469,71.48999786376953,18729400.0
2008-08-07,70.56999969482422,70.6500015258789,70.01000213623047,71.0999984741211,14181000.0
2008-08-08,70.7699966430664,71.55000305175781,70.37999725341797,71.68000030517578,12071300.0
2008-08-11,71.43000030517578,71.66000366210938,71.08999633789062,71.9000015258789,10231600.0
2008-08-12,71.47000122070312,71.69999694824219,71.29000091552734,71.87000274658203,8696800.0
2008-08-13,71.66999816894531,71.19999694824219,71.0,71.83999633789062,10600600.0
2008-08-14,71.19999694824219,71.19000244140625,70.63999938964844,71.80000305175781,9459500.0
2008-08-15,70.81999969482422,71.33000183105469,70.7699966430664,71.41000366210938,10790800.0
2008-08-18,71.61000061035156,71.08999633789062,70.80000305175781,71.61000061035156,9846300.0
2008-08-19,70.6500015258789,71.1500015258789,70.6500015258789,71.37999725341797,9133700.0
2008-08-20,71.18000030517578,71.08000183105469,70.58999633789062,71.55000305175781,10278400.0
2008-08-21,70.68000030517578,71.27999877929688,70.51000213623047,71.54000091552734,7840100.0
2008-08-22,71.05000305175781,71.41999816894531,70.81999969482422,71.68000030517578,7717700.0
2008-08-25,71.25,70.80000305175781,70.55000305175781,71.3499984741211,8205000.0
2008-08-26,70.72000122070312,70.70999908447266,70.25,71.0199966430664,6439600.0
2008-08-27,70.72000122070312,71.20999908447266,70.30999755859375,71.38999938964844,8399300.0
2008-08-28,71.4800033569336,71.41000366210938,71.16999816894531,71.69000244140625,8148200.0
2008-08-29,71.18000030517578,70.43000030517578,70.41999816894531,71.4000015258789,10368300.0
2008-09-02,71.08999633789062,71.7300033569336,70.7699966430664,72.0999984741211,15122400.0
2008-09-03,71.66999816894531,71.51000213623047,71.30999755859375,71.9000015258789,9844000.0
2008-09-04,71.48999786376953,70.44999694824219,70.4000015258789,71.48999786376953,13676200.0
2008-09-05,70.38999938964844,70.66999816894531,70.30999755859375,71.06999969482422,10746400.0
2008-09-08,71.19999694824219,72.22000122070312,70.80000305175781,72.37999725341797,15226500.0
2008-09-09,71.91000366210938,71.33999633789062,71.33999633789062,72.76000213623047,19050100.0
2008-09-10,71.6500015258789,71.2300033569336,71.0199966430664,72.01000213623047,12611100.0
2008-09-11,70.91999816894531,71.16000366210938,70.31999969482422,71.55000305175781,15725800.0
2008-09-12,71.05999755859375,70.58999633789062,70.30000305175781,71.87000274658203,15141200.0
2008-09-15,69.91999816894531,69.61000061035156,69.61000061035156,70.88999938964844,20929700.0
2008-09-16,69.62000274658203,69.80000305175781,69.5,70.5,23336300.0
2008-09-17,69.79000091552734,69.51000213623047,69.51000213623047,71.0,24167100.0
2008-09-18,70.19999694824219,70.93000030517578,69.19999694824219,70.94999694824219,29279900.0
2008-09-19,71.8499984741211,69.98999786376953,69.20999908447266,72.69000244140625,27446100.0
2008-09-22,69.83000183105469,68.41000366210938,68.30000305175781,70.70999908447266,16067900.0
2008-09-23,68.68000030517578,68.1500015258789,68.05999755859375,69.0999984741211,13635900.0
2008-09-24,68.25,68.19000244140625,67.55000305175781,69.0,12469600.0
2008-09-25,68.55000305175781,69.36000061035156,68.45999908447266,69.97000122070312,14577700.0
2008-09-26,68.7699966430664,69.4000015258789,68.73999786376953,69.75,13087200.0
2008-09-29,68.80999755859375,66.9000015258789,66.9000015258789,69.86000061035156,25740100.0
2008-09-30,67.5,69.27999877929688,67.41000366210938,69.4800033569336,19623000.0
2008-10-01,69.06999969482422,67.79000091552734,67.27999877929688,69.06999969482422,25547700.0
2008-10-02,67.95999908447266,67.79000091552734,67.6500015258789,68.26000213623047,30897500.0
2008-10-03,68.0,66.16000366210938,66.0999984741211,68.37000274658203,25416700.0
2008-10-06,65.04000091552734,64.5,62.290000915527344,66.04000091552734,33471600.0
2008-10-07,65.11000061035156,62.4900016784668,62.099998474121094,65.6500015258789,24172200.0
2008-10-08,61.63999938964844,62.36000061035156,61.119998931884766,63.86000061035156,37910400.0
2008-10-09,62.63999938964844,57.58000183105469,57.58000183105469,63.15999984741211,33493900.0
2008-10-10,55.400001525878906,55.849998474121094,52.060001373291016,59.0,50089400.0
2008-10-13,58.459999084472656,62.68000030517578,57.95000076293945,62.79999923706055,32537300.0
2008-10-14,66.5,64.0,63.0,67.4800033569336,38915400.0
2008-10-15,64.30999755859375,60.540000915527344,60.099998474121094,64.76000213623047,25064700.0
2008-10-16,60.7400016784668,63.5,58.310001373291016,63.97999954223633,34602200.0
2008-10-17,62.95000076293945,62.650001525878906,62.040000915527344,65.0,25254100.0
2008-10-20,63.439998626708984,64.44000244140625,62.150001525878906,64.52999877929688,18035000.0
2008-10-21,63.709999084472656,63.65999984741211,63.369998931884766,64.9000015258789,14042400.0
2008-10-22,62.27000045776367,61.41999816894531,60.25,63.099998474121094,23324900.0
2008-10-23,61.84000015258789,62.45000076293945,60.20000076293945,63.13999938964844,23490600.0
2008-10-24,59.0,60.790000915527344,58.63999938964844,62.4900016784668,23132100.0
2008-10-27,60.40999984741211,60.150001525878906,60.099998474121094,62.689998626708984,21067000.0
2008-10-28,61.439998626708984,64.19000244140625,60.56999969482422,64.5,27526400.0
2008-10-29,63.369998931884766,61.529998779296875,60.040000915527344,63.369998931884766,29020100.0
2008-10-30,62.349998474121094,60.56999969482422,59.68000030517578,62.75,23629000.0
2008-10-31,60.84000015258789,61.34000015258789,59.83000183105469,61.63999938964844,19784900.0
2008-11-03,61.4900016784668,61.15999984741211,60.560001373291016,61.81999969482422,11846900.0
2008-11-04,61.83000183105469,61.88999938964844,61.310001373291016,62.16999816894531,14645400.0
2008-11-05,61.75,59.849998474121094,59.72999954223633,61.75,19758000.0
2008-11-06,59.72999954223633,57.91999816894531,57.5,60.31999969482422,22899400.0
2008-11-07,58.459999084472656,60.220001220703125,58.279998779296875,60.4900016784668,16245700.0
2008-11-10,61.0,60.0099983215332,59.58000183105469,61.25,12841200.0
2008-11-11,59.290000915527344,59.54999923706055,58.0099983215332,60.400001525878906,14393000.0
2008-11-12,58.83000183105469,57.91999816894531,57.59000015258789,59.540000915527344,18385200.0
2008-11-13,58.400001525878906,62.900001525878906,57.31999969482422,63.0099983215332,27304500.0
2008-11-14,61.52000045776367,60.04999923706055,59.619998931884766,62.5,22065300.0
2008-11-17,58.79999923706055,59.27000045776367,58.650001525878906,61.099998474121094,16564900.0
2008-11-18,58.779998779296875,60.88999938964844,58.459999084472656,61.0,21199500.0
2008-11-19,60.439998626708984,58.119998931884766,58.0099983215332,61.529998779296875,27534900.0
2008-11-20,58.0,55.810001373291016,55.0,58.54999923706055,31046400.0
2008-11-21,56.47999954223633,58.349998474121094,54.4900016784668,58.5099983215332,30802200.0
2008-11-24,59.220001220703125,59.11000061035156,57.91999816894531,59.88999938964844,20508500.0
2008-11-25,59.9900016784668,58.70000076293945,57.459999084472656,60.0,21416200.0
2008-11-26,57.619998931884766,58.27000045776367,56.52000045776367,58.5,18507700.0
2008-11-28,58.470001220703125,58.58000183105469,57.630001068115234,58.7599983215332,7688500.0
2008-12-01,57.65999984741211,55.33000183105469,55.220001220703125,57.81999969482422,18847200.0
2008-12-02,56.11000061035156,56.83000183105469,54.95000076293945,57.0,16081100.0
2008-12-03,56.08000183105469,57.31999969482422,55.5,58.0099983215332,18783300.0
2008-12-04,57.41999816894531,56.18000030517578,55.529998779296875,57.61000061035156,17053600.0
2008-12-05,55.86000061035156,58.22999954223633,55.25,58.369998931884766,16614100.0
2008-12-08,59.06999969482422,58.77000045776367,57.75,59.77000045776367,16361100.0
2008-12-09,58.95000076293945,57.810001373291016,57.5,59.0,13779200.0
2008-12-10,58.81999969482422,57.79999923706055,56.84000015258789,58.81999969482422,13131200.0
2008-12-11,57.400001525878906,58.25,57.04999923706055,58.84000015258789,15953500.0
2008-12-12,57.209999084472656,57.25,56.40999984741211,57.63999938964844,14749700.0
2008-12-15,57.72999954223633,57.810001373291016,56.95000076293945,58.38999938964844,12984300.0
2008-12-16,58.45000076293945,59.599998474121094,57.630001068115234,59.75,17915200.0
2008-12-17,59.04999923706055,58.779998779296875,58.400001525878906,59.38999938964844,15634400.0
2008-12-18,59.54999923706055,58.9900016784668,58.4900016784668,60.25,18919300.0
2008-12-19,59.54999923706055,58.84000015258789,58.540000915527344,60.150001525878906,23131200.0
2008-12-22,59.18000030517578,58.93000030517578,58.060001373291016,59.540000915527344,14157000.0
2008-12-23,59.189998626708984,58.68000030517578,58.58000183105469,59.939998626708984,10555500.0
2008-12-24,58.79999923706055,58.560001373291016,58.2599983215332,58.959999084472656,3633700.0
2008-12-26,58.84000015258789,58.560001373291016,58.20000076293945,59.34000015258789,4249100.0
2008-12-29,58.58000183105469,58.150001525878906,57.34000015258789,58.880001068115234,9860100.0
2008-12-30,58.47999954223633,59.16999816894531,58.27000045776367,59.16999816894531,10880600.0
2008-12-31,59.18000030517578,59.83000183105469,59.06999969482422,60.04999923706055,11920500.0
2009-01-02,60.130001068115234,60.650001525878906,59.040000915527344,61.0,11638900.0
2009-01-05,60.41999816894531,60.04999923706055,59.36000061035156,60.77000045776367,15540000.0
2009-01-06,60.33000183105469,59.689998626708984,58.900001525878906,60.439998626708984,22097600.0
2009-01-07,59.2400016784668,59.130001068115234,58.75,59.81999969482422,14293300.0
2009-01-08,59.65999984741211,59.02000045776367,58.630001068115234,59.88999938964844,17345400.0
2009-01-09,59.13999938964844,59.04999923706055,58.54999923706055,59.54999923706055,14698300.0
2009-01-12,59.08000183105469,58.34000015258789,58.150001525878906,59.40999984741211,15253100.0
2009-01-13,58.599998474121094,58.84000015258789,58.380001068115234,59.119998931884766,15513400.0
2009-01-14,58.54999923706055,57.95000076293945,57.380001068115234,58.59000015258789,16707900.0
2009-01-15,58.09000015258789,57.619998931884766,56.0099983215332,58.20000076293945,20383600.0
2009-01-16,58.06999969482422,57.439998626708984,56.630001068115234,58.06999969482422,20746500.0
2009-01-20,56.5099983215332,56.75,56.5,58.029998779296875,23153700.0
2009-01-21,57.59000015258789,56.36000061035156,55.09000015258789,57.59000015258789,22306100.0
2009-01-22,56.369998931884766,56.869998931884766,55.61000061035156,56.970001220703125,19146100.0
2009-01-23,56.150001525878906,55.970001220703125,55.099998474121094,56.38999938964844,21334000.0
2009-01-26,56.20000076293945,56.54999923706055,55.79999923706055,56.95000076293945,16347800.0
2009-01-27,56.849998474121094,57.540000915527344,56.5099983215332,57.7400016784668,14771500.0
2009-01-28,58.22999954223633,58.560001373291016,57.900001525878906,58.75,18096400.0
2009-01-29,58.16999816894531,58.279998779296875,57.650001525878906,58.77000045776367,16159300.0
2009-01-30,58.18000030517578,57.689998626708984,57.25,58.38999938964844,13858500.0
2009-02-02,57.25,57.689998626708984,56.91999816894531,58.13999938964844,10933900.0
2009-02-03,58.06999969482422,58.58000183105469,57.22999954223633,58.810001373291016,13181700.0
2009-02-04,58.709999084472656,57.959999084472656,57.66999816894531,59.130001068115234,11429500.0
2009-02-05,57.93000030517578,58.11000061035156,56.9900016784668,58.540000915527344,14781300.0
2009-02-06,58.2599983215332,58.5099983215332,57.79999923706055,58.720001220703125,11458700.0
2009-02-09,58.459999084472656,58.5,57.959999084472656,58.70000076293945,9357000.0
2009-02-10,57.97999954223633,56.72999954223633,56.599998474121094,58.5,16612000.0
2009-02-11,56.880001068115234,57.33000183105469,56.529998779296875,57.369998931884766,14692600.0
2009-02-12,56.91999816894531,57.779998779296875,56.08000183105469,57.849998474121094,14424600.0
2009-02-13,57.709999084472656,57.099998474121094,56.810001373291016,57.79999923706055,12563900.0
2009-02-17,56.06999969482422,55.97999954223633,55.72999954223633,56.790000915527344,15246500.0
2009-02-18,55.70000076293945,55.83000183105469,55.41999816894531,56.2599983215332,15517100.0
2009-02-19,56.2599983215332,55.93000030517578,55.630001068115234,56.5,12199800.0
2009-02-20,55.0099983215332,54.650001525878906,54.54999923706055,55.470001220703125,24427000.0
2009-02-23,54.16999816894531,53.650001525878906,53.58000183105469,55.09000015258789,20500400.0
2009-02-24,54.599998474121094,54.540000915527344,53.84000015258789,54.77000045776367,18848100.0
2009-02-25,54.31999969482422,53.959999084472656,53.59000015258789,54.7599983215332,21016500.0
2009-02-26,54.4900016784668,52.439998626708984,52.29999923706055,54.4900016784668,21284600.0
2009-02-27,51.59000015258789,50.0,49.939998626708984,52.0,29873300.0
2009-03-02,49.029998779296875,47.91999816894531,47.84000015258789,49.43000030517578,27902900.0
2009-03-03,47.97999954223633,47.63999938964844,47.34000015258789,48.529998779296875,25987400.0
2009-03-04,47.779998779296875,49.099998474121094,47.38999938964844,49.369998931884766,24253500.0
2009-03-05,48.310001373291016,47.66999816894531,47.40999984741211,48.61000061035156,22344000.0
2009-03-06,47.599998474121094,47.970001220703125,47.0099983215332,48.59000015258789,19202100.0
2009-03-09,47.459999084472656,46.599998474121094,46.25,47.75,23304900.0
2009-03-10,47.22999954223633,47.779998779296875,46.93000030517578,47.869998931884766,21883400.0
2009-03-11,48.220001220703125,47.900001525878906,47.56999969482422,48.72999954223633,16569300.0
2009-03-12,47.720001220703125,49.0,47.33000183105469,49.31999969482422,16337000.0
2009-03-13,49.68000030517578,50.63999938964844,49.25,50.790000915527344,16509600.0
2009-03-16,51.130001068115234,50.72999954223633,50.650001525878906,51.5099983215332,16547600.0
2009-03-17,50.70000076293945,50.720001220703125,49.459999084472656,50.790000915527344,17325700.0
2009-03-18,50.689998626708984,50.65999984741211,50.25,51.58000183105469,16730400.0
2009-03-19,51.15999984741211,50.060001373291016,49.4900016784668,51.15999984741211,18963600.0
2009-03-20,51.09000015258789,51.66999816894531,50.88999938964844,52.0,27591800.0
2009-03-23,52.380001068115234,53.22999954223633,51.66999816894531,53.22999954223633,18822300.0
2009-03-24,52.9900016784668,52.70000076293945,52.310001373291016,53.599998474121094,17093700.0
2009-03-25,52.97999954223633,52.86000061035156,52.0099983215332,53.27000045776367,15822000.0
2009-03-26,53.08000183105469,52.900001525878906,52.25,53.70000076293945,14574000.0
2009-03-27,52.689998626708984,52.83000183105469,52.54999923706055,53.290000915527344,11293600.0
2009-03-30,52.540000915527344,53.0099983215332,52.36000061035156,53.459999084472656,15743200.0
2009-03-31,53.36000061035156,52.599998474121094,52.40999984741211,53.5,18517700.0
2009-04-01,52.29999923706055,53.040000915527344,51.880001068115234,53.20000076293945,13730300.0
2009-04-02,53.290000915527344,52.970001220703125,52.65999984741211,54.130001068115234,17418900.0
2009-04-03,53.0,52.150001525878906,51.75,53.29999923706055,15213700.0
2009-04-06,52.029998779296875,52.20000076293945,51.66999816894531,52.540000915527344,12768700.0
2009-04-07,51.88999938964844,51.36000061035156,51.279998779296875,52.0,13130100.0
2009-04-08,51.540000915527344,51.45000076293945,51.20000076293945,51.869998931884766,10935000.0
