Date,gwwopen,gwwclose,gwwlow,gwwhigh,gwwvolume
2008-01-02,87.16999816894531,85.51000213623047,85.33999633789062,87.91999816894531,854000.0
2008-01-03,85.95999908447266,85.18000030517578,85.04000091552734,86.37000274658203,772300.0
2008-01-04,85.94000244140625,82.54000091552734,82.47000122070312,85.94000244140625,1368200.0
2008-01-07,82.68000030517578,82.08999633789062,81.26000213623047,83.0,1064600.0
2008-01-08,82.66000366210938,80.12999725341797,79.91000366210938,82.66000366210938,1097800.0
2008-01-09,80.19000244140625,80.13999938964844,78.33999633789062,80.47000122070312,1275400.0
2008-01-10,79.31999969482422,79.94000244140625,78.44999694824219,80.77999877929688,1889300.0
2008-01-11,77.7699966430664,76.87000274658203,76.52999877929688,78.37000274658203,1573200.0
2008-01-14,77.19000244140625,77.44999694824219,76.80000305175781,77.93000030517578,532500.0
2008-01-15,76.81999969482422,76.06999969482422,75.41999816894531,76.94999694824219,1156000.0
2008-01-16,75.4800033569336,75.62000274658203,75.26000213623047,77.93000030517578,1478600.0
2008-01-17,75.93000030517578,73.29000091552734,72.93000030517578,76.95999908447266,1802100.0
2008-01-18,73.76000213623047,71.87000274658203,71.22000122070312,74.44999694824219,1509500.0
2008-01-22,70.29000091552734,76.30000305175781,69.0,76.94999694824219,2246500.0
2008-01-23,74.20999908447266,78.22000122070312,73.0199966430664,78.44999694824219,1687700.0
2008-01-24,81.0,80.79000091552734,79.2699966430664,82.30000305175781,1832600.0
2008-01-25,82.0,77.58000183105469,76.97000122070312,82.0,1738500.0
2008-01-28,77.54000091552734,76.66999816894531,75.08000183105469,77.54000091552734,1432800.0
2008-01-29,76.66999816894531,77.30000305175781,76.37999725341797,77.58999633789062,952800.0
2008-01-30,77.30000305175781,77.80999755859375,76.81999969482422,79.8499984741211,626400.0
2008-01-31,76.73999786376953,79.37999725341797,76.0999984741211,80.11000061035156,1000500.0
2008-02-01,80.08999633789062,80.3499984741211,79.06999969482422,80.80000305175781,752500.0
2008-02-04,80.05999755859375,80.16999816894531,79.55999755859375,80.45999908447266,500500.0
2008-02-05,78.45999908447266,79.02999877929688,78.2699966430664,79.70999908447266,1125500.0
2008-02-06,79.58000183105469,78.86000061035156,78.58999633789062,80.0999984741211,1098900.0
2008-02-07,78.12999725341797,79.08000183105469,77.52999877929688,79.41000366210938,858200.0
2008-02-08,79.04000091552734,76.6500015258789,75.5199966430664,79.77999877929688,2543700.0
2008-02-11,75.0,76.37000274658203,74.69999694824219,76.70999908447266,1703500.0
2008-02-12,76.69000244140625,75.8499984741211,75.20999908447266,76.97000122070312,1158400.0
2008-02-13,76.27999877929688,77.41000366210938,76.27999877929688,77.68000030517578,892700.0
2008-02-14,77.26000213623047,75.45999908447266,75.05000305175781,77.41000366210938,680200.0
2008-02-15,75.37000274658203,75.12000274658203,74.66000366210938,75.56999969482422,973900.0
2008-02-19,75.91000366210938,74.54000091552734,74.27999877929688,76.0,841700.0
2008-02-20,74.04000091552734,74.91999816894531,73.54000091552734,75.16999816894531,1355500.0
2008-02-21,75.16000366210938,74.69999694824219,74.26000213623047,75.80999755859375,962800.0
2008-02-22,75.2300033569336,74.7699966430664,72.76000213623047,75.30999755859375,1146300.0
2008-02-25,74.66999816894531,75.93000030517578,74.31999969482422,76.05000305175781,1052900.0
2008-02-26,74.9000015258789,76.83999633789062,74.9000015258789,76.97000122070312,909600.0
2008-02-27,76.58999633789062,76.9000015258789,76.30000305175781,77.83000183105469,971200.0
2008-02-28,76.5,75.70999908447266,74.91000366210938,76.70999908447266,750100.0
2008-02-29,74.7300033569336,73.66000366210938,73.41000366210938,74.7300033569336,1314600.0
2008-03-03,73.41000366210938,74.52999877929688,73.41000366210938,74.93000030517578,1108500.0
2008-03-04,73.9800033569336,74.19999694824219,73.25,74.55999755859375,809700.0
2008-03-05,73.87000274658203,74.7699966430664,73.87000274658203,75.61000061035156,774900.0
2008-03-06,74.2300033569336,73.54000091552734,73.51000213623047,74.38999938964844,778500.0
2008-03-07,73.30000305175781,72.5199966430664,71.9000015258789,74.88999938964844,1345400.0
2008-03-10,72.05999755859375,71.5999984741211,71.25,72.87000274658203,1608500.0
2008-03-11,73.08000183105469,73.3499984741211,71.41000366210938,73.62000274658203,1086100.0
2008-03-12,73.6500015258789,74.05000305175781,73.44999694824219,75.29000091552734,1244000.0
2008-03-13,72.87000274658203,73.75,70.94999694824219,74.44000244140625,1490900.0
2008-03-14,74.13999938964844,72.86000061035156,71.7699966430664,74.30000305175781,1086300.0
2008-03-17,72.0,74.0,71.62000274658203,74.91999816894531,1549600.0
2008-03-18,74.91999816894531,76.18000030517578,74.22000122070312,76.18000030517578,1022600.0
2008-03-19,76.30000305175781,76.27999877929688,76.02999877929688,77.80000305175781,1193900.0
2008-03-20,76.69999694824219,78.26000213623047,76.30000305175781,78.51000213623047,1092600.0
2008-03-24,78.81999969482422,79.6500015258789,78.5,80.47000122070312,865600.0
2008-03-25,79.52999877929688,80.05000305175781,78.93000030517578,80.5199966430664,676100.0
2008-03-26,79.75,79.48999786376953,78.33999633789062,79.80999755859375,688600.0
2008-03-27,80.08999633789062,78.0,77.91000366210938,80.08999633789062,745400.0
2008-03-28,76.80000305175781,76.45999908447266,74.75,77.98999786376953,1048100.0
2008-03-31,76.52999877929688,76.38999938964844,75.54000091552734,77.0,673200.0
2008-04-01,76.9800033569336,79.30000305175781,75.94000244140625,79.43000030517578,1060800.0
2008-04-02,79.30000305175781,80.51000213623047,79.12000274658203,80.7300033569336,1008400.0
