Date,hlfopen,hlfclose,hlflow,hlfhigh,hlfvolume
2008-01-02,10.170000076293945,9.845000267028809,9.77750015258789,10.170000076293945,2284400.0
2008-01-03,9.96500015258789,9.614999771118164,9.572500228881836,9.967499732971191,2329200.0
2008-01-04,9.545000076293945,9.600000381469727,9.482500076293945,9.789999961853027,4224800.0
2008-01-07,9.630000114440918,9.5625,9.477499961853027,9.842499732971191,4860800.0
2008-01-08,9.632499694824219,9.802499771118164,9.632499694824219,9.9399995803833,3741200.0
2008-01-09,9.852499961853027,9.9375,9.8125,10.067500114440918,4130400.0
2008-01-10,9.8125,9.882499694824219,9.755000114440918,10.077500343322754,1610400.0
2008-01-11,10.2524995803833,10.487500190734863,9.992500305175781,10.522500038146973,8686400.0
2008-01-14,10.5625,10.282500267028809,10.182499885559082,10.5625,1463600.0
2008-01-15,10.3100004196167,9.84000015258789,9.789999961853027,10.362500190734863,3166400.0
2008-01-16,9.767499923706055,9.962499618530273,9.767499923706055,10.0649995803833,1378000.0
2008-01-17,10.055000305175781,9.732500076293945,9.5600004196167,10.357500076293945,3108800.0
2008-01-18,9.645000457763672,9.952500343322754,9.645000457763672,10.100000381469727,3438400.0
2008-01-22,9.53499984741211,9.569999694824219,9.412500381469727,9.835000038146973,5761200.0
2008-01-23,9.5,9.567500114440918,9.387499809265137,9.65999984741211,2483200.0
2008-01-24,9.574999809265137,9.9350004196167,9.574999809265137,10.047499656677246,3139200.0
2008-01-25,10.052499771118164,9.837499618530273,9.672499656677246,10.217499732971191,3668400.0
2008-01-28,9.857500076293945,10.0,9.75,10.0,1699200.0
2008-01-29,10.0,9.912500381469727,9.892499923706055,10.087499618530273,1917200.0
2008-01-30,9.912500381469727,9.84000015258789,9.729999542236328,9.984999656677246,2174000.0
2008-01-31,9.8125,9.90250015258789,9.787500381469727,10.017499923706055,2024000.0
2008-02-01,9.899999618530273,10.104999542236328,9.862500190734863,10.157500267028809,2773200.0
2008-02-04,10.204999923706055,10.319999694824219,10.079999923706055,10.34749984741211,2182400.0
2008-02-05,10.237500190734863,10.199999809265137,10.067500114440918,10.282500267028809,1599600.0
2008-02-06,10.180000305175781,9.979999542236328,9.927499771118164,10.242500305175781,1218800.0
2008-02-07,9.899999618530273,10.012499809265137,9.824999809265137,10.057499885559082,996400.0
2008-02-08,9.987500190734863,10.147500038146973,9.962499618530273,10.25,992000.0
2008-02-11,10.100000381469727,10.047499656677246,9.949999809265137,10.125,949600.0
2008-02-12,10.085000038146973,10.0,9.932499885559082,10.09749984741211,886000.0
2008-02-13,9.987500190734863,9.869999885559082,9.845000267028809,10.007499694824219,1354800.0
2008-02-14,9.895000457763672,9.779999732971191,9.75,9.942500114440918,1637200.0
2008-02-15,9.789999961853027,9.864999771118164,9.762499809265137,9.925000190734863,2956000.0
2008-02-19,9.957500457763672,10.342499732971191,9.957500457763672,10.600000381469727,6876400.0
2008-02-20,10.1899995803833,10.457500457763672,10.125,10.489999771118164,4634400.0
2008-02-21,10.4375,10.5,10.4375,10.614999771118164,2582000.0
2008-02-22,10.5,10.75,10.487500190734863,10.75,4032000.0
2008-02-25,10.75,10.727499961853027,10.555000305175781,10.7524995803833,2551200.0
2008-02-26,10.727499961853027,10.75,10.680000305175781,10.797499656677246,2313200.0
2008-02-27,11.125,10.75,10.75,11.25,11350000.0
2008-02-28,10.800000190734863,10.782500267028809,10.664999961853027,11.0600004196167,4770800.0
2008-02-29,10.734999656677246,10.457500457763672,10.442500114440918,10.762499809265137,3218400.0
2008-03-03,10.5600004196167,11.125,10.462499618530273,11.162500381469727,4481200.0
2008-03-04,11.177499771118164,11.042499542236328,10.895000457763672,11.217499732971191,4991200.0
2008-03-05,11.042499542236328,11.512499809265137,11.017499923706055,11.512499809265137,5860000.0
2008-03-06,11.364999771118164,11.262499809265137,11.237500190734863,11.475000381469727,4060800.0
2008-03-07,11.069999694824219,11.645000457763672,11.069999694824219,11.670000076293945,4207600.0
2008-03-10,11.675000190734863,11.225000381469727,11.194999694824219,11.675000190734863,3537200.0
2008-03-11,11.3125,11.125,10.9399995803833,11.427499771118164,4286800.0
2008-03-12,11.227499961853027,11.762499809265137,11.077500343322754,11.829999923706055,6789600.0
2008-03-13,11.6225004196167,11.72249984741211,11.6225004196167,11.802499771118164,4508400.0
2008-03-14,11.78499984741211,11.680000305175781,11.477499961853027,11.835000038146973,1802400.0
2008-03-17,11.572500228881836,11.292499542236328,11.1850004196167,11.600000381469727,3110400.0
2008-03-18,11.5625,11.645000457763672,11.467499732971191,11.725000381469727,4012400.0
2008-03-19,11.720000267028809,11.787500381469727,11.680000305175781,11.862500190734863,3461200.0
2008-03-20,11.8725004196167,11.9975004196167,11.654999732971191,12.0,5299600.0
2008-03-24,12.0,11.989999771118164,11.859999656677246,12.1225004196167,7492000.0
2008-03-25,12.050000190734863,12.142499923706055,11.917499542236328,12.274999618530273,9392800.0
2008-03-26,12.137499809265137,12.3149995803833,11.960000038146973,12.422499656677246,6258400.0
2008-03-27,12.375,12.15999984741211,12.147500038146973,12.47249984741211,3992800.0
2008-03-28,11.734999656677246,11.524999618530273,11.34000015258789,11.975000381469727,12978000.0
2008-03-31,11.5625,11.875,11.3774995803833,11.947500228881836,4999600.0
2008-04-01,11.862500190734863,12.220000267028809,11.8149995803833,12.375,6694800.0
2008-04-02,12.229999542236328,12.255000114440918,12.09749984741211,12.3125,4878800.0
2008-04-03,12.234999656677246,12.319999694824219,12.147500038146973,12.375,5036400.0
2008-04-04,12.399999618530273,12.5,12.350000381469727,12.772500038146973,4833200.0
2008-04-07,12.572500228881836,12.475000381469727,12.337499618530273,12.677499771118164,3072000.0
2008-04-08,12.442500114440918,12.5,12.229999542236328,12.612500190734863,2452400.0
2008-04-09,12.595000267028809,12.217499732971191,12.0600004196167,12.595000267028809,3169200.0
2008-04-10,12.072500228881836,12.149999618530273,11.984999656677246,12.399999618530273,3203200.0
2008-04-11,11.762499809265137,11.484999656677246,11.082500457763672,11.8100004196167,14967200.0
2008-04-14,11.53499984741211,11.6875,11.53499984741211,11.875,5374800.0
2008-04-15,11.692500114440918,11.577500343322754,11.524999618530273,11.867500305175781,3997600.0
2008-04-16,11.585000038146973,11.890000343322754,11.585000038146973,11.977499961853027,4642000.0
2008-04-17,11.912500381469727,12.262499809265137,11.912500381469727,12.367500305175781,4580800.0
2008-04-18,12.390000343322754,12.2524995803833,12.1850004196167,12.522500038146973,4196000.0
2008-04-21,12.119999885559082,11.824999809265137,11.729999542236328,12.237500190734863,2970800.0
2008-04-22,11.835000038146973,10.892499923706055,10.305000305175781,11.835000038146973,19535600.0
2008-04-23,10.582500457763672,11.047499656677246,10.582500457763672,11.34749984741211,6790000.0
2008-04-24,11.024999618530273,11.005000114440918,10.770000457763672,11.135000228881836,3153600.0
2008-04-25,10.9975004196167,10.020000457763672,9.670000076293945,10.9975004196167,18958800.0
2008-04-28,10.007499694824219,10.34000015258789,10.0,10.4375,8106400.0
2008-04-29,10.385000228881836,10.604999542236328,10.350000381469727,10.842499732971191,6794400.0
2008-04-30,10.774999618530273,10.944999694824219,10.6875,11.307499885559082,9082400.0
2008-05-01,11.112500190734863,10.742500305175781,10.130000114440918,11.112500190734863,14636000.0
2008-05-02,10.875,10.475000381469727,10.114999771118164,10.942500114440918,7752400.0
2008-05-05,10.672499656677246,10.9399995803833,10.274999618530273,10.9399995803833,7626000.0
2008-05-06,10.932499885559082,10.962499618530273,10.757499694824219,11.052499771118164,3905600.0
2008-05-07,11.0,10.97249984741211,10.954999923706055,11.232500076293945,5900800.0
2008-05-08,11.0,11.0600004196167,10.97249984741211,11.210000038146973,4344400.0
2008-05-09,10.819999694824219,10.84000015258789,10.710000038146973,10.954999923706055,2520400.0
2008-05-12,10.862500190734863,10.850000381469727,10.307499885559082,10.907500267028809,5263200.0
2008-05-13,10.932499885559082,10.890000343322754,10.720000267028809,11.1850004196167,3266000.0
2008-05-14,10.942500114440918,10.8100004196167,10.760000228881836,10.977499961853027,4280400.0
2008-05-15,10.852499961853027,11.069999694824219,10.850000381469727,11.137499809265137,3382000.0
2008-05-16,10.992500305175781,10.482500076293945,10.452500343322754,11.177499771118164,4506400.0
2008-05-19,10.244999885559082,10.042499542236328,10.012499809265137,10.3774995803833,11248000.0
2008-05-20,9.914999961853027,9.75,9.520000457763672,10.172499656677246,15170800.0
2008-05-21,9.864999771118164,9.817500114440918,9.664999961853027,10.244999885559082,15886400.0
2008-05-22,9.914999961853027,9.765000343322754,9.40999984741211,10.032500267028809,17162000.0
2008-05-23,9.75,9.767499923706055,9.585000038146973,9.875,4637200.0
2008-05-27,9.882499694824219,9.772500038146973,9.640000343322754,9.960000038146973,5210400.0
2008-05-28,9.850000381469727,9.792499542236328,9.6274995803833,9.925000190734863,4994400.0
2008-05-29,9.8149995803833,9.712499618530273,9.635000228881836,9.84749984741211,4114800.0
2008-05-30,9.725000381469727,9.635000228881836,9.557499885559082,9.8125,3370400.0
2008-06-02,9.739999771118164,9.737500190734863,9.574999809265137,9.912500381469727,3605600.0
2008-06-03,9.845000267028809,9.772500038146973,9.572500228881836,9.845000267028809,3121200.0
2008-06-04,9.654999732971191,9.710000038146973,9.587499618530273,9.742500305175781,2873600.0
2008-06-05,9.75,9.975000381469727,9.712499618530273,9.9975004196167,3876400.0
2008-06-06,9.975000381469727,9.857500076293945,9.542499542236328,10.067500114440918,2416400.0
2008-06-09,9.875,9.582500457763672,9.572500228881836,9.895000457763672,4418800.0
2008-06-10,9.582500457763672,9.649999618530273,9.520000457763672,9.6850004196167,3074800.0
2008-06-11,9.585000038146973,9.4975004196167,9.449999809265137,9.697500228881836,3690000.0
2008-06-12,9.567500114440918,9.067500114440918,9.022500038146973,9.604999542236328,5717200.0
2008-06-13,9.039999961853027,9.444999694824219,8.925000190734863,9.492500305175781,7823200.0
2008-06-16,9.470000267028809,9.4399995803833,9.164999961853027,9.489999771118164,4641200.0
2008-06-17,9.407500267028809,9.617500305175781,9.257499694824219,9.642499923706055,4412800.0
2008-06-18,9.600000381469727,9.327500343322754,9.210000038146973,9.604999542236328,5104800.0
2008-06-19,9.350000381469727,9.369999885559082,9.265000343322754,9.477499961853027,2802800.0
2008-06-20,9.125,9.149999618530273,9.039999961853027,9.3774995803833,4096400.0
2008-06-23,9.149999618530273,9.335000038146973,9.149999618530273,9.420000076293945,3141200.0
2008-06-24,9.352499961853027,9.484999656677246,9.210000038146973,9.885000228881836,4656800.0
2008-06-25,9.5600004196167,9.515000343322754,9.387499809265137,9.625,3258400.0
2008-06-26,9.637499809265137,9.667499542236328,9.572500228881836,9.885000228881836,5194800.0
2008-06-27,9.670000076293945,9.657500267028809,9.515000343322754,9.8125,8311600.0
2008-06-30,9.75,9.6875,9.3774995803833,9.800000190734863,4722800.0
2008-07-01,9.585000038146973,9.672499656677246,9.5625,9.869999885559082,4509600.0
2008-07-02,9.7524995803833,9.484999656677246,9.4375,9.789999961853027,3491200.0
2008-07-03,9.587499618530273,9.552499771118164,9.467499732971191,9.6875,1534000.0
2008-07-07,9.505000114440918,9.329999923706055,9.234999656677246,9.524999618530273,3610000.0
2008-07-08,9.362500190734863,9.432499885559082,9.317500114440918,9.489999771118164,5602400.0
2008-07-09,9.680000305175781,9.5600004196167,9.40999984741211,9.699999809265137,4150800.0
2008-07-10,9.600000381469727,9.4375,9.25,9.600000381469727,4179200.0
2008-07-11,9.350000381469727,9.447500228881836,9.300000190734863,9.595000267028809,3327600.0
2008-07-14,9.545000076293945,9.422499656677246,9.34000015258789,9.557499885559082,2738400.0
2008-07-15,9.375,9.53499984741211,9.327500343322754,9.625,2776400.0
2008-07-16,9.587499618530273,9.890000343322754,9.517499923706055,9.949999809265137,3924400.0
2008-07-17,9.829999923706055,10.267499923706055,9.829999923706055,10.267499923706055,5210000.0
2008-07-18,10.305000305175781,10.012499809265137,9.984999656677246,10.322500228881836,3576000.0
2008-07-21,10.149999618530273,10.387499809265137,10.114999771118164,10.492500305175781,5796400.0
2008-07-22,10.4399995803833,10.944999694824219,10.25,11.0,8049200.0
2008-07-23,10.862500190734863,10.782500267028809,10.694999694824219,11.102499961853027,5077600.0
2008-07-24,10.725000381469727,10.75,10.694999694824219,10.827500343322754,3660400.0
2008-07-25,10.755000114440918,10.739999771118164,10.6875,10.8125,2284800.0
2008-07-28,10.807499885559082,10.737500190734863,10.710000038146973,10.942500114440918,2252000.0
2008-07-29,10.77750015258789,10.925000190734863,10.702500343322754,11.042499542236328,2771600.0
2008-07-30,10.960000038146973,10.892499923706055,10.795000076293945,11.1875,3392400.0
2008-07-31,10.807499885559082,10.797499656677246,10.6899995803833,10.982500076293945,3245200.0
2008-08-01,10.807499885559082,10.757499694824219,10.654999732971191,10.892499923706055,2552800.0
2008-08-04,10.774999618530273,10.957500457763672,10.75,11.092499732971191,4620800.0
2008-08-05,10.949999809265137,10.852499961853027,10.842499732971191,11.180000305175781,5658400.0
2008-08-06,11.197500228881836,11.5,10.899999618530273,11.5,11974000.0
2008-08-07,11.529999732971191,11.192500114440918,10.927499771118164,11.532500267028809,6253600.0
2008-08-08,11.244999885559082,11.367500305175781,11.125,11.484999656677246,2788800.0
2008-08-11,11.407500267028809,11.40999984741211,11.367500305175781,11.512499809265137,3624400.0
2008-08-12,11.414999961853027,11.6875,11.387499809265137,11.7475004196167,5907600.0
2008-08-13,11.742500305175781,11.604999542236328,11.462499618530273,11.822500228881836,3392400.0
2008-08-14,11.59000015258789,11.59749984741211,11.4399995803833,11.619999885559082,2317600.0
2008-08-15,11.635000228881836,11.520000457763672,11.239999771118164,11.642499923706055,2950800.0
2008-08-18,11.595000267028809,11.512499809265137,11.34749984741211,11.75,3059600.0
2008-08-19,11.432499885559082,11.202500343322754,11.135000228881836,11.600000381469727,5090400.0
2008-08-20,11.162500381469727,11.352499961853027,11.02750015258789,11.392499923706055,3017200.0
2008-08-21,11.357500076293945,11.65999984741211,11.199999809265137,11.727499961853027,6740400.0
2008-08-22,11.875,12.145000457763672,11.800000190734863,12.199999809265137,7314000.0
2008-08-25,12.149999618530273,11.762499809265137,11.697500228881836,12.1875,4285600.0
2008-08-26,11.704999923706055,11.520000457763672,11.412500381469727,11.7475004196167,6245200.0
2008-08-27,11.460000038146973,11.625,11.460000038146973,11.645000457763672,2700000.0
2008-08-28,11.664999961853027,11.720000267028809,11.399999618530273,11.792499542236328,2958800.0
2008-08-29,11.625,11.774999618530273,11.567500114440918,11.84749984741211,2749200.0
2008-09-02,11.832500457763672,11.694999694824219,11.65250015258789,12.109999656677246,4641600.0
2008-09-03,11.617500305175781,11.520000457763672,11.337499618530273,11.625,3996800.0
2008-09-04,11.427499771118164,11.4399995803833,11.307499885559082,11.545000076293945,2648400.0
2008-09-05,11.350000381469727,11.182499885559082,10.875,11.375,5225600.0
2008-09-08,11.25,11.324999809265137,11.0024995803833,11.367500305175781,4208800.0
2008-09-09,11.3774995803833,11.042499542236328,11.042499542236328,11.3774995803833,4460800.0
2008-09-10,11.069999694824219,11.0600004196167,10.932499885559082,11.192500114440918,5880000.0
2008-09-11,10.852499961853027,10.892499923706055,10.807499885559082,11.09000015258789,3006000.0
2008-09-12,10.837499618530273,10.667499542236328,10.600000381469727,10.96500015258789,3354400.0
2008-09-15,10.567500114440918,10.452500343322754,10.2524995803833,10.6875,3204800.0
2008-09-16,10.297499656677246,10.404999732971191,10.210000038146973,10.625,3018000.0
2008-09-17,10.362500190734863,9.8725004196167,9.797499656677246,10.40250015258789,3608000.0
2008-09-18,9.960000038146973,9.867500305175781,9.454999923706055,10.050000190734863,5485600.0
2008-09-19,10.27750015258789,10.380000114440918,10.1899995803833,10.637499809265137,5756800.0
2008-09-22,10.395000457763672,10.09749984741211,10.067500114440918,10.395000457763672,2704800.0
2008-09-23,10.050000190734863,10.272500038146973,9.975000381469727,10.3725004196167,5814000.0
2008-09-24,10.364999771118164,10.2524995803833,10.149999618530273,10.385000228881836,3883600.0
2008-09-25,10.3149995803833,10.350000381469727,10.2524995803833,10.552499771118164,4696800.0
2008-09-26,10.229999542236328,10.012499809265137,9.949999809265137,10.242500305175781,3402800.0
2008-09-29,9.9975004196167,9.654999732971191,9.550000190734863,10.037500381469727,3098800.0
2008-09-30,9.75,9.880000114440918,9.547499656677246,9.899999618530273,4374800.0
2008-10-01,9.850000381469727,9.732500076293945,9.604999542236328,9.8725004196167,2099600.0
2008-10-02,9.699999809265137,9.4975004196167,9.432499885559082,9.699999809265137,3614000.0
2008-10-03,9.529999732971191,9.34000015258789,9.34000015258789,9.6875,2713600.0
