Date,gdopen,gdclose,gdlow,gdhigh,gdvolume
2008-04-03,85.0,84.6500015258789,84.45999908447266,85.58999633789062,2120200.0
2008-04-04,85.0,85.41999816894531,84.23999786376953,86.0,1374000.0
2008-04-07,85.87000274658203,85.51000213623047,85.19000244140625,86.38999938964844,1513700.0
2008-04-08,84.95999908447266,84.80000305175781,84.22000122070312,85.16999816894531,1442600.0
2008-04-09,85.01000213623047,84.97000122070312,84.3499984741211,85.44999694824219,1853900.0
2008-04-10,84.80999755859375,84.76000213623047,84.33000183105469,85.29000091552734,1415400.0
2008-04-11,83.91999816894531,83.6500015258789,83.55000305175781,84.58999633789062,1162700.0
2008-04-14,83.94000244140625,83.9000015258789,83.61000061035156,84.33999633789062,1316900.0
2008-04-15,84.2699966430664,82.9000015258789,82.47000122070312,84.41000366210938,2068600.0
2008-04-16,83.75,86.02999877929688,83.37000274658203,86.08000183105469,2433900.0
2008-04-17,85.73999786376953,86.20999908447266,85.44000244140625,86.51000213623047,1922500.0
2008-04-18,87.18000030517578,88.9800033569336,87.16999816894531,89.68000030517578,2415200.0
2008-04-21,88.91000366210938,88.01000213623047,87.48999786376953,89.06999969482422,2002900.0
2008-04-22,87.9800033569336,88.01000213623047,87.36000061035156,88.29000091552734,1773800.0
2008-04-23,90.77999877929688,87.69000244140625,86.1500015258789,90.77999877929688,3192800.0
2008-04-24,88.0999984741211,88.69999694824219,87.23999786376953,89.0199966430664,2173700.0
2008-04-25,89.30000305175781,90.91999816894531,88.4800033569336,91.18000030517578,1735000.0
2008-04-28,90.44999694824219,90.2300033569336,90.08999633789062,91.4000015258789,1329800.0
2008-04-29,90.0,90.3499984741211,89.5,90.81999969482422,1200900.0
2008-04-30,90.3499984741211,90.41999816894531,89.86000061035156,91.75,1458800.0
2008-05-01,90.47000122070312,90.51000213623047,89.91999816894531,90.88999938964844,1873400.0
2008-05-02,91.1500015258789,90.69000244140625,90.2300033569336,91.31999969482422,1520000.0
2008-05-05,90.5,90.30999755859375,89.81999969482422,90.98999786376953,1284100.0
2008-05-06,89.7699966430664,90.16000366210938,89.55000305175781,90.41000366210938,2164000.0
2008-05-07,90.02999877929688,89.68000030517578,89.68000030517578,90.6500015258789,2097000.0
2008-05-08,89.83999633789062,91.45999908447266,89.80000305175781,91.69000244140625,1846400.0
2008-05-09,89.69999694824219,90.91999816894531,89.69999694824219,91.33000183105469,2143300.0
2008-05-12,91.22000122070312,92.5999984741211,90.73999786376953,92.70999908447266,2404400.0
2008-05-13,92.6500015258789,92.91000366210938,92.19999694824219,93.25,1890700.0
2008-05-14,93.25,93.23999786376953,92.91000366210938,94.26000213623047,2248200.0
2008-05-15,93.01000213623047,93.2300033569336,92.30999755859375,93.77999877929688,1680200.0
2008-05-16,93.2300033569336,92.93000030517578,91.33999633789062,93.31999969482422,2270300.0
2008-05-19,92.77999877929688,94.5999984741211,92.75,95.12999725341797,2074600.0
2008-05-20,93.9000015258789,93.72000122070312,93.3499984741211,94.5999984741211,1538300.0
2008-05-21,93.73999786376953,91.63999938964844,91.37999725341797,94.38999938964844,1866800.0
2008-05-22,92.0,91.48999786376953,91.11000061035156,92.20999908447266,1140400.0
2008-05-23,91.0,90.37000274658203,90.25,91.30999755859375,1119800.0
2008-05-27,90.58000183105469,90.55000305175781,89.8499984741211,90.9000015258789,1074500.0
2008-05-28,90.5999984741211,92.0999984741211,90.5999984741211,92.19000244140625,1480400.0
2008-05-29,91.76000213623047,91.8499984741211,90.62999725341797,92.55999755859375,1888600.0
2008-05-30,92.0,92.1500015258789,91.36000061035156,92.88999938964844,1683100.0
2008-06-02,91.75,91.33000183105469,90.73999786376953,92.45999908447266,1774600.0
2008-06-03,91.47000122070312,89.83000183105469,89.20999908447266,92.05999755859375,1937200.0
2008-06-04,89.75,88.70999908447266,88.31999969482422,90.0999984741211,1801300.0
2008-06-05,88.70999908447266,89.63999938964844,88.02999877929688,89.72000122070312,2238600.0
2008-06-06,89.06999969482422,86.6500015258789,86.51000213623047,89.33000183105469,2326600.0
2008-06-09,86.6500015258789,86.12999725341797,85.25,86.9800033569336,2939400.0
2008-06-10,85.4000015258789,85.98999786376953,85.4000015258789,86.63999938964844,2120100.0
2008-06-11,85.5,85.33000183105469,84.9000015258789,86.30999755859375,2201300.0
2008-06-12,85.97000122070312,85.70999908447266,85.43000030517578,86.86000061035156,1817500.0
2008-06-13,86.0999984741211,86.44999694824219,85.87999725341797,87.37000274658203,1324900.0
2008-06-16,86.0,86.0999984741211,85.70999908447266,86.88999938964844,1795100.0
2008-06-17,86.37000274658203,85.3499984741211,85.27999877929688,86.37000274658203,1570400.0
2008-06-18,85.55000305175781,85.4800033569336,84.72000122070312,87.25,1662900.0
2008-06-19,85.37999725341797,87.58999633789062,85.05000305175781,87.5999984741211,1965600.0
2008-06-20,87.44999694824219,85.5,84.94999694824219,87.58000183105469,2804200.0
2008-06-23,86.0199966430664,87.25,85.69999694824219,87.56999969482422,1953500.0
2008-06-24,87.3499984741211,86.80999755859375,86.04000091552734,87.75,1738500.0
2008-06-25,87.37000274658203,86.05000305175781,85.83000183105469,88.19000244140625,2465800.0
2008-06-26,85.68000030517578,82.94000244140625,82.91999816894531,86.0,3306700.0
2008-06-27,83.06999969482422,83.27999877929688,82.5,83.7699966430664,2827000.0
2008-06-30,83.29000091552734,84.19999694824219,82.61000061035156,85.04000091552734,3045800.0
2008-07-01,83.08000183105469,83.61000061035156,82.51000213623047,84.06999969482422,2323100.0
2008-07-02,84.06999969482422,81.86000061035156,81.81999969482422,84.4000015258789,1575500.0
2008-07-03,82.97000122070312,83.22000122070312,82.0999984741211,83.70999908447266,1248100.0
