Date,xomopen,xomclose,xomlow,xomhigh,xomvolume
2008-04-04,88.4800033569336,88.73999786376953,88.30999755859375,89.5,18607900.0
2008-04-07,89.31999969482422,88.91999816894531,88.69000244140625,89.94999694824219,19585500.0
2008-04-08,88.7300033569336,89.61000061035156,88.2300033569336,89.73999786376953,15832200.0
2008-04-09,89.72000122070312,89.69999694824219,89.11000061035156,90.1500015258789,21920900.0
2008-04-10,89.52999877929688,89.55000305175781,88.66000366210938,89.98999786376953,21774600.0
2008-04-11,88.9000015258789,88.62000274658203,88.48999786376953,89.75,17923000.0
2008-04-14,88.73999786376953,89.69999694824219,88.52999877929688,89.9800033569336,19611700.0
2008-04-15,90.05999755859375,90.80000305175781,89.6500015258789,90.88999938964844,19495700.0
2008-04-16,90.9000015258789,92.88999938964844,90.76000213623047,93.0,26870600.0
2008-04-17,92.4800033569336,93.37999725341797,92.19999694824219,93.79000091552734,22887400.0
2008-04-18,93.36000061035156,94.0,92.93000030517578,94.44999694824219,25910800.0
2008-04-21,94.0,94.26000213623047,93.37999725341797,94.47000122070312,17254200.0
2008-04-22,94.0999984741211,94.38999938964844,93.80999755859375,94.93000030517578,20719000.0
2008-04-23,94.2699966430664,94.22000122070312,93.27999877929688,94.4800033569336,23944800.0
2008-04-24,93.41000366210938,92.5999984741211,92.13999938964844,93.66000366210938,23534400.0
2008-04-25,93.20999908447266,92.45999908447266,91.70999908447266,93.4000015258789,23369600.0
2008-04-28,92.56999969482422,92.44999694824219,92.31999969482422,93.70999908447266,17319300.0
2008-04-29,92.41999816894531,91.79000091552734,91.79000091552734,93.63999938964844,29445700.0
2008-04-30,92.25,93.06999969482422,92.16999816894531,94.51000213623047,29782600.0
2008-05-01,90.0999984741211,89.69999694824219,88.30000305175781,90.43000030517578,43675400.0
2008-05-02,90.05000305175781,89.61000061035156,89.11000061035156,90.54000091552734,27505600.0
2008-05-05,89.69999694824219,89.51000213623047,89.26000213623047,90.55000305175781,21273900.0
2008-05-06,89.27999877929688,90.06999969482422,89.0,90.38999938964844,28060600.0
2008-05-07,90.06999969482422,88.81999969482422,88.66999816894531,90.18000030517578,27580800.0
2008-05-08,89.0,89.93000030517578,88.5199966430664,89.94999694824219,24332000.0
2008-05-09,89.37000274658203,88.81999969482422,87.97000122070312,89.58999633789062,24054700.0
2008-05-12,88.43000030517578,89.19000244140625,87.5999984741211,89.47000122070312,23053200.0
2008-05-13,88.87000274658203,89.68000030517578,88.52999877929688,89.94999694824219,21165000.0
2008-05-14,89.8499984741211,89.91000366210938,89.58999633789062,90.98999786376953,24178900.0
2008-05-15,90.33000183105469,91.30000305175781,89.95999908447266,91.30000305175781,28392900.0
2008-05-16,91.8499984741211,92.66999816894531,91.61000061035156,92.94999694824219,29839000.0
2008-05-19,92.91000366210938,94.36000061035156,92.77999877929688,94.58999633789062,25203000.0
2008-05-20,94.47000122070312,94.55999755859375,93.93000030517578,94.87999725341797,26901800.0
2008-05-21,94.62999725341797,93.66999816894531,93.45999908447266,96.12000274658203,43221500.0
2008-05-22,93.76000213623047,92.51000213623047,92.41000366210938,94.29000091552734,32042100.0
2008-05-23,92.63999938964844,90.69999694824219,90.66000366210938,92.95999908447266,25348600.0
2008-05-27,90.04000091552734,89.80000305175781,89.02999877929688,90.13999938964844,25885900.0
2008-05-28,89.12999725341797,90.43000030517578,88.87999725341797,90.58000183105469,22323600.0
2008-05-29,89.87000274658203,89.3499984741211,89.25,90.52999877929688,24692600.0
2008-05-30,89.58000183105469,88.76000213623047,88.41999816894531,89.86000061035156,27125400.0
2008-06-02,88.08999633789062,87.80999755859375,87.41999816894531,88.70999908447266,25959100.0
2008-06-03,87.68000030517578,85.70999908447266,85.61000061035156,88.26000213623047,31487200.0
2008-06-04,85.30000305175781,85.75,85.0,86.7300033569336,34110600.0
2008-06-05,86.25,89.30999755859375,86.12000274658203,89.30999755859375,30266800.0
2008-06-06,89.79000091552734,86.79000091552734,86.66999816894531,90.5,34325700.0
2008-06-09,87.61000061035156,89.06999969482422,87.16000366210938,89.12999725341797,24232600.0
2008-06-10,88.7699966430664,87.88999938964844,86.81999969482422,88.98999786376953,27280200.0
2008-06-11,88.80000305175781,88.61000061035156,87.7699966430664,89.4000015258789,24085000.0
2008-06-12,87.9800033569336,87.05999755859375,86.81999969482422,88.43000030517578,32263700.0
2008-06-13,86.52999877929688,88.36000061035156,86.31999969482422,88.4000015258789,21050700.0
2008-06-16,88.48999786376953,87.98999786376953,87.79000091552734,88.70999908447266,18504100.0
2008-06-17,87.87000274658203,88.62000274658203,87.4800033569336,88.98999786376953,22026600.0
2008-06-18,88.08000183105469,87.83000183105469,87.19999694824219,88.66000366210938,23499500.0
2008-06-19,88.04000091552734,85.79000091552734,85.5,88.19999694824219,26604200.0
2008-06-20,86.30000305175781,84.91000366210938,84.7699966430664,86.43000030517578,36185700.0
2008-06-23,85.0999984741211,87.69999694824219,85.08999633789062,87.69999694824219,23600700.0
2008-06-24,87.52999877929688,86.91999816894531,86.33999633789062,88.0,21586600.0
2008-06-25,87.25,87.5999984741211,85.94999694824219,88.5,27120500.0
2008-06-26,87.69000244140625,86.41000366210938,86.37000274658203,88.5199966430664,26339700.0
2008-06-27,86.83999633789062,86.55000305175781,86.13999938964844,87.54000091552734,28283300.0
2008-06-30,86.80999755859375,88.12999725341797,86.80999755859375,88.19999694824219,26883800.0
2008-07-01,87.87000274658203,88.3499984741211,86.75,88.3499984741211,26024700.0
2008-07-02,88.5,87.41000366210938,87.23999786376953,89.62999725341797,34278700.0
2008-07-03,87.97000122070312,88.2699966430664,86.9000015258789,89.52999877929688,23120900.0
2008-07-07,87.86000061035156,86.94999694824219,86.37999725341797,88.87999725341797,29642900.0
2008-07-08,86.12000274658203,85.94000244140625,84.86000061035156,86.79000091552734,35905100.0
2008-07-09,86.1500015258789,84.30999755859375,84.12000274658203,87.19999694824219,29082300.0
2008-07-10,84.30000305175781,86.05999755859375,83.76000213623047,86.05999755859375,30952700.0
2008-07-11,86.27999877929688,85.4800033569336,84.30999755859375,86.63999938964844,29428400.0
2008-07-14,86.0,85.41999816894531,84.4800033569336,86.47000122070312,21552600.0
2008-07-15,85.6500015258789,82.19000244140625,81.87000274658203,85.66999816894531,34406000.0
2008-07-16,81.88999938964844,80.80999755859375,79.41000366210938,81.98999786376953,40408300.0
2008-07-17,81.30000305175781,80.33000183105469,79.0999984741211,81.79000091552734,39193400.0
2008-07-18,80.62999725341797,81.54000091552734,79.93000030517578,81.54000091552734,36138800.0
2008-07-21,81.83999633789062,82.9800033569336,81.11000061035156,82.9800033569336,24802500.0
2008-07-22,82.55999755859375,82.86000061035156,81.56999969482422,83.2300033569336,27909100.0
2008-07-23,82.9800033569336,80.98999786376953,80.5999984741211,83.0,31083500.0
2008-07-24,81.19999694824219,80.80000305175781,79.7300033569336,81.94999694824219,36789400.0
2008-07-25,81.01000213623047,81.69999694824219,80.76000213623047,82.41000366210938,27553800.0
2008-07-28,81.87000274658203,80.68000030517578,80.6500015258789,82.2300033569336,24017500.0
2008-07-29,80.83000183105469,80.9000015258789,79.75,81.19999694824219,25869900.0
2008-07-30,80.9000015258789,84.37999725341797,80.52999877929688,84.76000213623047,36410700.0
2008-07-31,81.81999969482422,80.43000030517578,80.19000244140625,82.55000305175781,40872900.0
2008-08-01,80.55000305175781,79.72000122070312,79.44999694824219,81.0999984741211,28766900.0
2008-08-04,79.62999725341797,76.5999984741211,76.13999938964844,80.12999725341797,37887200.0
2008-08-05,76.5,78.3499984741211,76.20999908447266,78.3499984741211,40087100.0
2008-08-06,78.5,78.33000183105469,77.23999786376953,78.6500015258789,30790600.0
2008-08-07,78.68000030517578,77.44000244140625,77.30999755859375,79.11000061035156,25346700.0
2008-08-08,76.9000015258789,78.72000122070312,76.30999755859375,78.8499984741211,29318400.0
2008-08-11,78.5199966430664,78.16000366210938,77.04000091552734,78.94999694824219,24566800.0
2008-08-12,78.56999969482422,76.87999725341797,76.51000213623047,78.6500015258789,25995900.0
2008-08-13,76.80999755859375,78.16999816894531,76.80000305175781,78.62999725341797,30654900.0
2008-08-14,77.5999984741211,77.44999694824219,76.91000366210938,78.1500015258789,25848500.0
2008-08-15,77.08999633789062,77.06999969482422,76.19000244140625,77.27999877929688,26280600.0
2008-08-18,77.45999908447266,76.52999877929688,76.30000305175781,78.05000305175781,22944600.0
2008-08-19,76.37999725341797,77.94999694824219,76.37000274658203,78.2699966430664,22132200.0
2008-08-20,78.54000091552734,78.80999755859375,77.37999725341797,79.66000366210938,25970200.0
2008-08-21,79.27999877929688,80.3499984741211,79.0,80.94999694824219,24638500.0
2008-08-22,80.0,80.30000305175781,79.1500015258789,80.69999694824219,19662300.0
2008-08-25,80.2699966430664,78.70999908447266,78.63999938964844,80.55999755859375,20634900.0
2008-08-26,78.81999969482422,79.94999694824219,78.81999969482422,80.0,18751700.0
2008-08-27,80.66999816894531,80.47000122070312,80.0,81.27999877929688,20392000.0
2008-08-28,81.05999755859375,81.18000030517578,79.88999938964844,81.19000244140625,20287500.0
2008-08-29,81.5,80.01000213623047,80.01000213623047,81.5,22060400.0
2008-09-02,78.04000091552734,77.31999969482422,77.27999877929688,78.88999938964844,31688100.0
2008-09-03,77.01000213623047,78.0199966430664,77.01000213623047,78.5999984741211,27014700.0
2008-09-04,77.68000030517578,76.13999938964844,75.69999694824219,78.33999633789062,32200600.0
2008-09-05,76.0,75.62000274658203,74.69000244140625,76.38999938964844,27869100.0
2008-09-08,76.76000213623047,76.7699966430664,76.0,77.55000305175781,31222900.0
2008-09-09,76.06999969482422,73.26000213623047,73.26000213623047,76.98999786376953,38473100.0
2008-09-10,73.87999725341797,75.25,73.54000091552734,75.80000305175781,31399200.0
2008-09-11,74.55999755859375,75.55999755859375,73.62000274658203,75.75,35639900.0
2008-09-12,75.5199966430664,77.5,75.51000213623047,77.69999694824219,28646300.0
2008-09-15,74.94000244140625,73.25,73.25,77.9000015258789,40186900.0
2008-09-16,71.98999786376953,76.43000030517578,71.51000213623047,76.75,42584700.0
2008-09-17,75.5999984741211,75.27999877929688,74.81999969482422,79.12000274658203,43487000.0
2008-09-18,76.29000091552734,77.75,74.55000305175781,77.75,48231100.0
2008-09-19,80.48999786376953,79.61000061035156,78.22000122070312,82.0,58834600.0
2008-09-22,80.19999694824219,78.87999725341797,78.52999877929688,81.80000305175781,31995600.0
2008-09-23,78.56999969482422,77.69000244140625,77.58000183105469,80.5,27868200.0
2008-09-24,77.94999694824219,78.02999877929688,77.0199966430664,79.5,27539300.0
2008-09-25,78.54000091552734,80.66999816894531,78.5,81.30000305175781,36144700.0
2008-09-26,79.02999877929688,80.6500015258789,78.61000061035156,81.02999877929688,28933600.0
2008-09-29,78.91999816894531,74.05999755859375,74.05999755859375,80.0,58785700.0
2008-09-30,75.62000274658203,77.66000366210938,75.16999816894531,78.61000061035156,42032700.0
2008-10-01,77.19000244140625,78.58000183105469,74.93000030517578,79.2300033569336,34337100.0
2008-10-02,77.7699966430664,77.5,76.44000244140625,79.41000366210938,44100200.0
2008-10-03,77.8499984741211,77.94000244140625,77.55000305175781,81.75,44177200.0
2008-10-06,75.6500015258789,77.31999969482422,73.7300033569336,77.5,65937700.0
2008-10-07,78.0,76.06999969482422,74.95999908447266,79.87999725341797,62791100.0
2008-10-08,74.8499984741211,77.0,74.0,79.38999938964844,74941800.0
2008-10-09,77.5999984741211,68.0,67.47000122070312,78.44999694824219,68771800.0
2008-10-10,63.86000061035156,62.36000061035156,56.5099983215332,66.05999755859375,112867200.0
2008-10-13,64.9000015258789,73.08000183105469,63.880001068115234,73.73999786376953,64864300.0
2008-10-14,75.05000305175781,72.45999908447266,68.70999908447266,75.66000366210938,64126300.0
2008-10-15,70.76000213623047,62.349998474121094,61.33000183105469,70.76000213623047,61247200.0
2008-10-16,63.310001373291016,69.44999694824219,59.16999816894531,69.68000030517578,78110100.0
2008-10-17,67.05000305175781,68.04000091552734,65.5999984741211,72.44000244140625,58398500.0
2008-10-20,70.37000274658203,74.98999786376953,69.73999786376953,75.0,44874600.0
2008-10-21,72.44999694824219,71.5,69.20999908447266,74.33000183105469,43789700.0
2008-10-22,68.73999786376953,64.56999969482422,63.900001525878906,69.36000061035156,52089300.0
2008-10-23,65.87999725341797,70.38999938964844,64.38999938964844,70.38999938964844,64686000.0
2008-10-24,64.01000213623047,69.04000091552734,64.0,70.9800033569336,54629400.0
2008-10-27,67.58000183105469,66.08999633789062,65.0,70.9800033569336,48774800.0
2008-10-28,68.87000274658203,74.86000061035156,67.05999755859375,75.44999694824219,69047100.0
2008-10-29,74.87000274658203,74.6500015258789,73.05999755859375,77.98999786376953,62703600.0
2008-10-30,75.0,75.05000305175781,71.44000244140625,75.75,56158400.0
2008-10-31,74.37000274658203,74.12000274658203,73.25,77.36000061035156,52835800.0
2008-11-03,73.44999694824219,74.29000091552734,72.5,75.18000030517578,35456000.0
2008-11-04,75.12999725341797,77.48999786376953,75.06999969482422,77.95999908447266,48208700.0
2008-11-05,76.25,73.69000244140625,72.83999633789062,77.33999633789062,45390700.0
2008-11-06,73.12000274658203,69.95999908447266,69.4000015258789,73.87999725341797,52864400.0
2008-11-07,70.4800033569336,73.94999694824219,70.4800033569336,75.58999633789062,44691300.0
2008-11-10,75.0999984741211,74.0199966430664,72.80000305175781,75.83999633789062,37409700.0
2008-11-11,72.6500015258789,72.6500015258789,71.58999633789062,74.16000366210938,42007600.0
2008-11-12,71.3499984741211,68.93000030517578,68.69999694824219,72.22000122070312,50521000.0
2008-11-13,69.54000091552734,75.41000366210938,67.54000091552734,76.5,72704700.0
2008-11-14,73.80000305175781,73.68000030517578,71.9000015258789,77.75,53998400.0
2008-11-17,73.5,73.37999725341797,73.0,76.45999908447266,48660000.0
2008-11-18,73.5,76.33000183105469,73.02999877929688,76.98999786376953,57787000.0
2008-11-19,76.19999694824219,73.41999816894531,73.05000305175781,77.12999725341797,57444800.0
2008-11-20,71.83999633789062,68.51000213623047,68.30000305175781,75.41999816894531,76887100.0
2008-11-21,69.77999877929688,75.80999755859375,69.1500015258789,76.19999694824219,84550600.0
2008-11-24,76.81999969482422,78.80000305175781,75.30999755859375,80.2300033569336,74991100.0
2008-11-25,78.38999938964844,78.11000061035156,76.91999816894531,79.55999755859375,56603500.0
2008-11-26,77.37999725341797,80.88999938964844,76.58000183105469,81.02999877929688,46703000.0
2008-11-28,79.86000061035156,80.1500015258789,79.19999694824219,80.44000244140625,19591000.0
2008-12-01,77.88999938964844,74.30999755859375,74.30999755859375,77.9800033569336,55589900.0
2008-12-02,75.58999633789062,77.61000061035156,74.93000030517578,78.0,54657000.0
2008-12-03,76.16000366210938,78.93000030517578,75.7300033569336,79.44000244140625,57458800.0
2008-12-04,77.54000091552734,76.2699966430664,75.0199966430664,79.0,65355700.0
2008-12-05,75.66999816894531,76.5999984741211,72.68000030517578,77.9800033569336,65004800.0
2008-12-08,78.58999633789062,79.5999984741211,78.19000244140625,80.05999755859375,51585500.0
2008-12-09,79.0199966430664,78.19999694824219,77.51000213623047,79.62999725341797,47045500.0
2008-12-10,79.22000122070312,80.06999969482422,78.87000274658203,81.70999908447266,44060200.0
2008-12-11,80.33000183105469,80.0199966430664,79.41000366210938,81.91999816894531,50060100.0
2008-12-12,78.04000091552734,80.44999694824219,77.83999633789062,81.0,44313900.0
2008-12-15,81.31999969482422,79.94999694824219,78.86000061035156,81.5,43410800.0
2008-12-16,80.41000366210938,83.13999938964844,80.06999969482422,83.63999938964844,58471100.0
2008-12-17,82.56999969482422,81.05999755859375,81.05999755859375,83.23999786376953,51197300.0
2008-12-18,80.55999755859375,77.0,76.19999694824219,80.9800033569336,59693900.0
2008-12-19,76.80000305175781,75.0199966430664,75.0199966430664,78.33000183105469,68480300.0
2008-12-22,75.20999908447266,74.91000366210938,73.2699966430664,75.87000274658203,41021900.0
2008-12-23,75.5,75.0999984741211,74.5199966430664,76.36000061035156,32697800.0
2008-12-24,74.62000274658203,75.77999877929688,74.44999694824219,76.0999984741211,11295800.0
2008-12-26,76.04000091552734,77.19000244140625,76.04000091552734,77.4000015258789,17024000.0
2008-12-29,78.27999877929688,78.0199966430664,77.08999633789062,78.55000305175781,22839900.0
2008-12-30,78.0199966430664,78.58999633789062,77.58000183105469,79.19999694824219,25122300.0
2008-12-31,78.41999816894531,79.83000183105469,78.29000091552734,80.58999633789062,30026400.0
2009-01-02,80.05999755859375,81.63999938964844,78.9000015258789,82.11000061035156,35803700.0
2009-01-05,81.2699966430664,81.62999725341797,80.68000030517578,82.41999816894531,43340100.0
2009-01-06,82.13999938964844,80.30000305175781,79.62999725341797,82.7300033569336,41906100.0
2009-01-07,79.25,78.25,77.55999755859375,80.19000244140625,35268800.0
2009-01-08,77.91000366210938,79.08999633789062,77.9000015258789,79.56999969482422,30817100.0
2009-01-09,78.87999725341797,77.56999969482422,77.37999725341797,79.25,32862000.0
2009-01-12,76.54000091552734,76.54000091552734,76.01000213623047,77.5199966430664,38112100.0
2009-01-13,76.45999908447266,77.91999816894531,76.45999908447266,78.33999633789062,47116500.0
2009-01-14,77.04000091552734,75.0999984741211,74.31999969482422,77.30999755859375,48040500.0
2009-01-15,74.69999694824219,76.66000366210938,74.01000213623047,76.69999694824219,55562200.0
2009-01-16,77.62000274658203,78.0999984741211,76.5199966430664,78.44999694824219,45528100.0
2009-01-20,77.08000183105469,76.29000091552734,76.0,78.62999725341797,42838600.0
2009-01-21,76.25,79.26000213623047,76.0,79.37999725341797,43317700.0
2009-01-22,77.69000244140625,78.2300033569336,76.58999633789062,78.91999816894531,40204700.0
2009-01-23,76.4000015258789,78.04000091552734,75.77999877929688,78.80000305175781,46022800.0
2009-01-26,78.68000030517578,78.5999984741211,77.87000274658203,80.16999816894531,42758400.0
2009-01-27,78.2699966430664,78.91999816894531,77.62000274658203,79.43000030517578,38508900.0
2009-01-28,79.37000274658203,79.25,77.13999938964844,79.5999984741211,45324700.0
2009-01-29,77.58000183105469,77.0,76.63999938964844,78.0,38945300.0
2009-01-30,78.25,76.4800033569336,76.0,78.88999938964844,51904600.0
2009-02-02,76.05999755859375,76.69000244140625,75.66000366210938,77.12000274658203,36113100.0
2009-02-03,76.8499984741211,78.12000274658203,76.66999816894531,78.63999938964844,39567300.0
2009-02-04,78.55000305175781,77.66000366210938,77.05000305175781,78.88999938964844,29602000.0
2009-02-05,77.56999969482422,79.77999877929688,76.43000030517578,79.91999816894531,39597400.0
2009-02-06,78.80999755859375,80.33999633789062,78.69999694824219,80.48999786376953,36404400.0
2009-02-09,80.38999938964844,79.4800033569336,78.69999694824219,80.5,27763200.0
2009-02-10,79.27999877929688,76.13999938964844,75.69000244140625,79.5999984741211,43836100.0
2009-02-11,76.61000061035156,74.58000183105469,73.61000061035156,76.7699966430664,47897600.0
2009-02-12,73.56999969482422,75.22000122070312,72.69999694824219,75.25,42857500.0
2009-02-13,74.98999786376953,74.58999633789062,74.44000244140625,75.58000183105469,30384300.0
2009-02-17,72.72000122070312,71.27999877929688,71.16000366210938,72.91000366210938,41844300.0
2009-02-18,71.51000213623047,71.94000244140625,71.2699966430664,72.58000183105469,34329200.0
2009-02-19,71.87000274658203,72.16000366210938,71.7699966430664,72.95999908447266,31232400.0
2009-02-20,70.94000244140625,71.2300033569336,70.20999908447266,72.22000122070312,42809100.0
2009-02-23,72.25,69.30000305175781,69.05999755859375,72.80000305175781,40717900.0
2009-02-24,69.72000122070312,72.08999633789062,69.6500015258789,72.29000091552734,48886900.0
2009-02-25,71.4000015258789,72.05000305175781,70.5,73.48999786376953,55505600.0
2009-02-26,71.7699966430664,70.94999694824219,70.87000274658203,73.4800033569336,37212400.0
2009-02-27,69.79000091552734,67.9000015258789,67.9000015258789,70.2300033569336,64947400.0
2009-03-02,67.0,64.91000366210938,64.83999633789062,67.43000030517578,54827200.0
2009-03-03,65.83999633789062,64.36000061035156,64.08000183105469,66.12000274658203,48931900.0
2009-03-04,65.55999755859375,65.68000030517578,64.79000091552734,66.54000091552734,51515300.0
2009-03-05,64.18000030517578,62.220001220703125,62.130001068115234,64.58000183105469,50244900.0
2009-03-06,62.97999954223633,64.02999877929688,61.86000061035156,64.58999633789062,47090200.0
2009-03-09,62.880001068115234,64.56999969482422,62.869998931884766,65.9800033569336,42726000.0
2009-03-10,65.58999633789062,67.38999938964844,65.33999633789062,67.4800033569336,51651700.0
2009-03-11,67.37999725341797,65.7699966430664,65.3499984741211,67.95999908447266,37467100.0
2009-03-12,66.01000213623047,67.1500015258789,65.72000122070312,67.48999786376953,40430500.0
2009-03-13,67.38999938964844,67.19999694824219,66.37000274658203,67.62999725341797,35225200.0
2009-03-16,67.04000091552734,66.97000122070312,66.56999969482422,68.2300033569336,33593400.0
2009-03-17,66.80999755859375,69.08999633789062,66.36000061035156,69.23999786376953,30824900.0
2009-03-18,68.51000213623047,69.16999816894531,66.86000061035156,70.0,41888000.0
2009-03-19,70.4000015258789,68.33000183105469,67.94000244140625,70.43000030517578,38598400.0
2009-03-20,68.63999938964844,66.08999633789062,65.66999816894531,69.44000244140625,67260000.0
2009-03-23,66.98999786376953,70.52999877929688,66.86000061035156,70.81999969482422,51747600.0
2009-03-24,69.5999984741211,69.37999725341797,69.1500015258789,70.69000244140625,32115200.0
2009-03-25,69.69999694824219,70.16000366210938,68.76000213623047,71.16999816894531,36739800.0
2009-03-26,70.68000030517578,71.2300033569336,69.81999969482422,71.48999786376953,37731700.0
2009-03-27,70.05000305175781,69.9800033569336,69.29000091552734,70.5999984741211,29513200.0
2009-03-30,68.54000091552734,68.62999725341797,67.58000183105469,68.8499984741211,32211000.0
2009-03-31,69.04000091552734,68.0999984741211,67.73999786376953,69.33999633789062,41127100.0
2009-04-01,67.04000091552734,69.2300033569336,66.5,69.4800033569336,39375500.0
2009-04-02,70.7300033569336,70.25,69.69999694824219,71.1500015258789,38162200.0
2009-04-03,69.76000213623047,70.44000244140625,69.4000015258789,70.79000091552734,26709000.0
2009-04-06,69.66000366210938,70.05000305175781,69.01000213623047,70.43000030517578,27193000.0
2009-04-07,69.02999877929688,68.70999908447266,68.02999877929688,69.25,28035500.0
2009-04-08,68.56999969482422,68.95999908447266,67.88999938964844,69.58999633789062,26022200.0
